"REF_DATE","GEO","DGUID","Target population","Sex","Antigen or vaccine","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046585","6.2.1.4.1","91.0","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046586","6.2.1.4.2","87.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046587","6.2.1.4.3","93.5","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046588","6.2.1.5.1","72.9","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046589","6.2.1.5.2","68.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046590","6.2.1.5.3","76.7","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046591","6.2.1.6.1","90.9","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046592","6.2.1.6.2","87.2","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046593","6.2.1.6.3","93.6","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046594","6.2.1.7.1","90.5","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046595","6.2.1.7.2","86.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046596","6.2.1.7.3","93.3","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046597","6.2.1.8.1","90.5","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046598","6.2.1.8.2","86.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046599","6.2.1.8.3","93.3","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046600","6.2.1.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046601","6.2.1.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046602","6.2.1.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546046603","6.2.1.10.1","84.3","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046604","6.2.1.10.2","79.9","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046605","6.2.1.10.3","87.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Percentage vaccinated","Percent","239","units","0","v1546046606","6.2.1.11.1","85.7","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046607","6.2.1.11.2","81.8","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046608","6.2.1.11.3","88.9","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Percentage vaccinated","Percent","239","units","0","v1546046609","6.2.1.12.1","80.5","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046610","6.2.1.12.2","76.5","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046611","6.2.1.12.3","83.9","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Percentage vaccinated","Percent","239","units","0","v1546046612","6.2.1.13.1","77.7","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046613","6.2.1.13.2","73.6","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046614","6.2.1.13.3","81.3","","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046615","6.3.1.1.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046616","6.3.1.1.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046617","6.3.1.1.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046618","6.3.1.2.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046619","6.3.1.2.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046620","6.3.1.2.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046621","6.3.1.3.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046622","6.3.1.3.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046623","6.3.1.3.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046624","6.3.1.4.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046625","6.3.1.4.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046626","6.3.1.4.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046627","6.3.1.5.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046628","6.3.1.5.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046629","6.3.1.5.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046630","6.3.1.6.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046631","6.3.1.6.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046632","6.3.1.6.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046633","6.3.1.7.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046634","6.3.1.7.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046635","6.3.1.7.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046636","6.3.1.8.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046637","6.3.1.8.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046638","6.3.1.8.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046639","6.3.1.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046640","6.3.1.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046641","6.3.1.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546046642","6.3.1.10.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046643","6.3.1.10.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046644","6.3.1.10.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046645","6.4.1.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046646","6.4.1.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046647","6.4.1.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046648","6.4.1.14.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046649","6.4.1.14.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046650","6.4.1.14.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046651","6.4.2.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046652","6.4.2.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046653","6.4.2.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046654","6.4.2.14.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046655","6.4.2.14.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Men+","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046656","6.4.2.14.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046657","6.4.3.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046658","6.4.3.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046659","6.4.3.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046660","6.4.3.14.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046661","6.4.3.14.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 14-year-old children","Women+","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046662","6.4.3.14.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046663","6.5.1.1.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046664","6.5.1.1.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046665","6.5.1.1.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046666","6.5.1.2.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046667","6.5.1.2.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046668","6.5.1.2.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046669","6.5.1.3.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046670","6.5.1.3.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046671","6.5.1.3.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046672","6.5.1.4.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046673","6.5.1.4.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046674","6.5.1.4.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046675","6.5.1.5.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046676","6.5.1.5.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046677","6.5.1.5.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046678","6.5.1.6.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046679","6.5.1.6.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046680","6.5.1.6.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046681","6.5.1.7.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046682","6.5.1.7.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046683","6.5.1.7.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046684","6.5.1.8.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046685","6.5.1.8.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046686","6.5.1.8.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046687","6.5.1.9.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046688","6.5.1.9.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046689","6.5.1.9.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","Percentage vaccinated","Percent","239","units","0","v1546046690","6.5.1.11.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046691","6.5.1.11.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046692","6.5.1.11.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046693","6.5.1.14.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046694","6.5.1.14.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046695","6.5.1.14.3","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","Percentage vaccinated","Percent","239","units","0","v1546046696","6.5.1.15.1","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046697","6.5.1.15.2","","..","","","1"
"2017","Ontario","2021A000235","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046698","6.5.1.15.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","Percentage vaccinated","Percent","239","units","0","v1546046699","7.1.1.16.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046700","7.1.1.16.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046701","7.1.1.16.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","Percentage vaccinated","Percent","239","units","0","v1546046702","7.1.1.17.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046703","7.1.1.17.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046704","7.1.1.17.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046705","7.2.1.1.1","73.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046706","7.2.1.1.2","69.2","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046707","7.2.1.1.3","77.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046708","7.2.1.2.1","73.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046709","7.2.1.2.2","69.2","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046710","7.2.1.2.3","77.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046711","7.2.1.3.1","73.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046712","7.2.1.3.2","69.2","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046713","7.2.1.3.3","77.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046714","7.2.1.4.1","90.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046715","7.2.1.4.2","87.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046716","7.2.1.4.3","93.3","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046717","7.2.1.5.1","71.3","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046718","7.2.1.5.2","66.4","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046719","7.2.1.5.3","75.8","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046720","7.2.1.6.1","91.0","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046721","7.2.1.6.2","88.0","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046722","7.2.1.6.3","93.3","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046723","7.2.1.7.1","90.5","","","","1"
