model_no,k_name,l1,l2,b,meas_error,lppd_exact
100,ksqexp,1,3,1,0,-7391165.829995474
101,ksqexp,1,3,1.5,0.5,-63.411431235426676
102,ksqexp,1,3,1.5,0.1,6.10454623776298
103,ksqexp,1,3,1.5,0.05,-79.76096203328653
104,ksqexp,1,3,1.5,0.01,-4829.410265427469
105,ksqexp,1,3,1.5,0,-4927454.162246454
106,ksqexp,1,3.5,0.5,0.5,-53.36013375380921
107,ksqexp,1,3.5,0.5,0.1,24.130064012026526
108,ksqexp,1,3.5,0.5,0.05,-60.44122287313335
109,ksqexp,1,3.5,0.5,0.01,-4846.168352236343
110,ksqexp,1,3.5,0.5,0,-2046777.4269221402
111,ksqexp,1,3.5,1,0.5,-60.6429629977967
112,ksqexp,1,3.5,1,0.1,11.950774735184531
113,ksqexp,1,3.5,1,0.05,-78.65225454014508
114,ksqexp,1,3.5,1,0.01,-5148.798138645849
115,ksqexp,1,3.5,1,0,-1023253.3382782309
116,ksqexp,1,3.5,1.5,0.5,-65.82271825573325
117,ksqexp,1,3.5,1.5,0.1,3.2207500619341403
118,ksqexp,1,3.5,1.5,0.05,-91.28863258003459
119,ksqexp,1,3.5,1.5,0.01,-5306.381525342719
120,ksqexp,1,3.5,1.5,0,-682082.9463096841
121,ksqexp,1,4,0.5,0.5,-54.47964941035121
122,ksqexp,1,4,0.5,0.1,23.031717042708856
123,ksqexp,1,4,0.5,0.05,-68.72923795372974
124,ksqexp,1,4,0.5,0.01,-5023.188226484957
125,ksqexp,1,4,0.5,0,-425388.90728275036
126,ksqexp,1,4,1,0.5,-62.25944475289266
127,ksqexp,1,4,1,0.1,7.282428596193688
128,ksqexp,1,4,1,0.05,-92.53989586799104
129,ksqexp,1,4,1,0.01,-4978.416363133928
130,ksqexp,1,4,1,0,-212576.31742443118
131,ksqexp,1,4,1.5,0.5,-67.79720521646611
132,ksqexp,1,4,1.5,0.1,-3.2277267455657044
133,ksqexp,1,4,1.5,0.05,-107.98617506197854
134,ksqexp,1,4,1.5,0.01,-4780.306695681817
135,ksqexp,1,4,1.5,0,-141647.97075382565
136,ksqexp,1,6,0.5,0.5,-57.85587871932277
137,ksqexp,1,6,0.5,0.1,8.166607265536678
138,ksqexp,1,6,0.5,0.05,-80.56949365979744
139,ksqexp,1,6,0.5,0.01,-796.3195984909462
140,ksqexp,1,6,0.5,0,-5795.051198862269
141,ksqexp,1,6,1,0.5,-67.30728266948638
142,ksqexp,1,6,1,0.1,-11.62996986513627
143,ksqexp,1,6,1,0.05,-82.7970420600763
144,ksqexp,1,6,1,0.01,-543.7302314269454
145,ksqexp,1,6,1,0,-2845.760182984648
146,ksqexp,1,6,1.5,0.5,-74.05652399131218
147,ksqexp,1,6,1.5,0.1,-23.271110833865276
148,ksqexp,1,6,1.5,0.05,-78.8985137021766
149,ksqexp,1,6,1.5,0.01,-455.94215447486084
150,ksqexp,1,6,1.5,0,-1872.08158456961
151,ksqexp,1,8,0.5,0.5,-60.541446024836794
152,ksqexp,1,8,0.5,0.1,11.994078899354635
153,ksqexp,1,8,0.5,0.05,14.363579453570262
154,ksqexp,1,8,0.5,0.01,-130.212150163498
155,ksqexp,1,8,0.5,0,-304.35720469571555
156,ksqexp,1,8,1,0.5,-71.3539486296471
157,ksqexp,1,8,1,0.1,-3.2203319726760675
158,ksqexp,1,8,1,0.05,6.201331321262159
159,ksqexp,1,8,1,0.01,-80.49491921792416
160,ksqexp,1,8,1,0,-134.84138273192985
161,ksqexp,1,8,1.5,0.5,-79.04341831226346
162,ksqexp,1,8,1.5,0.1,-13.520095472853681
163,ksqexp,1,8,1.5,0.05,-3.4953805166002
164,ksqexp,1,8,1.5,0.01,-61.992717133605154
165,ksqexp,1,8,1.5,0,-87.7545749577315
166,ksqexp,1,10,0.5,0.5,-62.58653297388581
167,ksqexp,1,10,0.5,0.1,18.673329713640943
168,ksqexp,1,10,0.5,0.05,31.51928930120587
169,ksqexp,1,10,0.5,0.01,7.799621302327965
170,ksqexp,1,10,0.5,0,-0.448179216562845
171,ksqexp,1,10,1,0.5,-74.3338750033165
172,ksqexp,1,10,1,0.1,-3.3111749239204507
173,ksqexp,1,10,1,0.05,6.396900798116307
174,ksqexp,1,10,1,0.01,-0.3884811779873949
175,ksqexp,1,10,1,0,-2.113100816571624
176,ksqexp,1,10,1.5,0.5,-82.67283306777841
177,ksqexp,1,10,1.5,0.1,-18.276930511584553
178,ksqexp,1,10,1.5,0.05,-9.900126200474128
179,ksqexp,1,10,1.5,0.01,-11.530685859510069
180,ksqexp,1,10,1.5,0,-12.086541257516098
181,ksqexp,1,25,0.5,0.5,-67.82185975925233
182,ksqexp,1,25,0.5,0.1,1.683169468395389
183,ksqexp,1,25,0.5,0.05,9.32252675409116
184,ksqexp,1,25,0.5,0.01,12.221336325781786
185,ksqexp,1,25,0.5,0,12.348239060170155
186,ksqexp,1,25,1,0.5,-82.26676961358986
187,ksqexp,1,25,1,0.1,-28.934002560404586
188,ksqexp,1,25,1,0.05,-24.521900797673602
189,ksqexp,1,25,1,0.01,-22.960557835020584
190,ksqexp,1,25,1,0,-22.89367284138524
191,ksqexp,1,25,1.5,0.5,-92.56974768087414
192,ksqexp,1,25,1.5,0.1,-48.28008806661745
193,ksqexp,1,25,1.5,0.05,-45.172672531640764
194,ksqexp,1,25,1.5,0.01,-44.10479956409618
195,ksqexp,1,25,1.5,0,-44.05944339631717
196,ksqexp,1,50,0.5,0.5,-68.31677302246277
