model_no,k_name,l1,l2,b,meas_error,lppd_exact
190,ksqexp,1,6,1,0,-87.24368613213724
191,ksqexp,1,6,1.5,0.5,-97.01016784640638
192,ksqexp,1,6,1.5,0.1,-91.04917377322276
193,ksqexp,1,6,1.5,0.05,-91.46202951943667
194,ksqexp,1,6,1.5,0.01,-91.63407732689424
195,ksqexp,1,6,1.5,0,-91.64173097936857
196,ksqexp,1,8,0.5,0.5,-76.44018202923367
197,ksqexp,1,8,0.5,0.1,-84.27539234837123
198,ksqexp,1,8,0.5,0.05,-92.4026993589946
199,ksqexp,1,8,0.5,0.01,-96.11975239921063
200,ksqexp,1,8,0.5,0,-96.29116510711643
201,ksqexp,1,8,1,0.5,-87.9797102236525
202,ksqexp,1,8,1,0.1,-84.88691499252319
203,ksqexp,1,8,1,0.05,-86.5394365217252
204,ksqexp,1,8,1,0.01,-87.21583770807645
205,ksqexp,1,8,1,0,-87.24591059253848
206,ksqexp,1,8,1.5,0.5,-97.01007163584615
207,ksqexp,1,8,1.5,0.1,-91.05080569513058
208,ksqexp,1,8,1.5,0.05,-91.46376882441919
209,ksqexp,1,8,1.5,0.01,-91.63585262002607
210,ksqexp,1,8,1.5,0,-91.64350779076173
211,ksqexp,1,10,0.5,0.5,-76.44009688595145
212,ksqexp,1,10,0.5,0.1,-84.27550529161311
213,ksqexp,1,10,0.5,0.05,-92.40283073698339
214,ksqexp,1,10,0.5,0.01,-96.11988944643744
215,ksqexp,1,10,0.5,0,-96.29130238493381
216,ksqexp,1,10,1,0.5,-87.97968953628668
217,ksqexp,1,10,1,0.1,-84.88697799093181
218,ksqexp,1,10,1,0.05,-86.53950408738908
219,ksqexp,1,10,1,0.01,-87.2159066869682
220,ksqexp,1,10,1,0,-87.24597962956938
221,ksqexp,1,10,1.5,0.5,-97.01006893244292
222,ksqexp,1,10,1.5,0.1,-91.0508493058771
223,ksqexp,1,10,1.5,0.05,-91.46381445753585
224,ksqexp,1,10,1.5,0.01,-91.63589888405986
225,ksqexp,1,10,1.5,0,-91.64355408086381
226,ksqexp,1,25,0.5,0.5,-76.44009598126506
227,ksqexp,1,25,0.5,0.1,-84.27550666051219
228,ksqexp,1,25,0.5,0.05,-92.40283231466249
229,ksqexp,1,25,0.5,0.01,-96.11989108820474
230,ksqexp,1,25,0.5,0,-96.291304029306
231,ksqexp,1,25,1,0.5,-87.9796893377857
232,ksqexp,1,25,1,0.1,-84.88697874535353
233,ksqexp,1,25,1,0.05,-86.53950489313677
234,ksqexp,1,25,1,0.01,-87.2159075085525
235,ksqexp,1,25,1,0,-87.24598045180458
236,ksqexp,1,25,1.5,0.5,-97.01006892608046
237,ksqexp,1,25,1.5,0.1,-91.05084982423143
238,ksqexp,1,25,1.5,0.05,-91.46381499842825
239,ksqexp,1,25,1.5,0.01,-91.63589943196014
240,ksqexp,1,25,1.5,0,-91.64355462905336
241,ksqexp,1,50,0.5,0.5,-76.44009598126506
242,ksqexp,1,50,0.5,0.1,-84.27550666051219
243,ksqexp,1,50,0.5,0.05,-92.40283231466249
244,ksqexp,1,50,0.5,0.01,-96.11989108820474
245,ksqexp,1,50,0.5,0,-96.291304029306
246,ksqexp,1,50,1,0.5,-87.9796893377857
247,ksqexp,1,50,1,0.1,-84.88697874535353
248,ksqexp,1,50,1,0.05,-86.53950489313677
249,ksqexp,1,50,1,0.01,-87.2159075085525
250,ksqexp,1,50,1,0,-87.24598045180458
251,ksqexp,1,50,1.5,0.5,-97.01006892608046
252,ksqexp,1,50,1.5,0.1,-91.05084982423143
253,ksqexp,1,50,1.5,0.05,-91.46381499842825
254,ksqexp,1,50,1.5,0.01,-91.63589943196014
255,ksqexp,1,50,1.5,0,-91.64355462905336
256,ksqexp,1,75,0.5,0.5,-76.44009598126506
257,ksqexp,1,75,0.5,0.1,-84.27550666051219
258,ksqexp,1,75,0.5,0.05,-92.40283231466249
259,ksqexp,1,75,0.5,0.01,-96.11989108820474
260,ksqexp,1,75,0.5,0,-96.291304029306
261,ksqexp,1,75,1,0.5,-87.9796893377857
262,ksqexp,1,75,1,0.1,-84.88697874535353
263,ksqexp,1,75,1,0.05,-86.53950489313677
264,ksqexp,1,75,1,0.01,-87.2159075085525
265,ksqexp,1,75,1,0,-87.24598045180458
266,ksqexp,1,75,1.5,0.5,-97.01006892608046
267,ksqexp,1,75,1.5,0.1,-91.05084982423143
268,ksqexp,1,75,1.5,0.05,-91.46381499842825
269,ksqexp,1,75,1.5,0.01,-91.63589943196014
270,ksqexp,1,75,1.5,0,-91.64355462905336
271,ksqexp,1,100,0.5,0.5,-76.44009598126506
272,ksqexp,1,100,0.5,0.1,-84.27550666051219
273,ksqexp,1,100,0.5,0.05,-92.40283231466249
274,ksqexp,1,100,0.5,0.01,-96.11989108820474
275,ksqexp,1,100,0.5,0,-96.291304029306
276,ksqexp,1,100,1,0.5,-87.9796893377857
277,ksqexp,1,100,1,0.1,-84.88697874535353
278,ksqexp,1,100,1,0.05,-86.53950489313677
279,ksqexp,1,100,1,0.01,-87.2159075085525
280,ksqexp,1,100,1,0,-87.24598045180458
281,ksqexp,1,100,1.5,0.5,-97.01006892608046
282,ksqexp,1,100,1.5,0.1,-91.05084982423143
283,ksqexp,1,100,1.5,0.05,-91.46381499842825
284,ksqexp,1,100,1.5,0.01,-91.63589943196014
285,ksqexp,1,100,1.5,0,-91.64355462905336
286,ksqexp,1,150,0.5,0.5,-76.44009598126506
