model_no,k_name,l1,l2,b,meas_error,lppd_exact
309,ksqexp,1.25,0.2,1,0.01,-1325.941332643174
310,ksqexp,1.25,0.2,1,0,-6013550.510379932
311,ksqexp,1.25,0.2,1.5,0.5,-21.944313680588102
312,ksqexp,1.25,0.2,1.5,0.1,10.926035483073392
313,ksqexp,1.25,0.2,1.5,0.05,-10.553758048383084
314,ksqexp,1.25,0.2,1.5,0.01,-1314.921056348724
315,ksqexp,1.25,0.2,1.5,0,-4009094.8836732153
316,ksqexp,1.25,0.5,0.5,0.5,-21.056103261984777
317,ksqexp,1.25,0.5,0.5,0.1,27.902161044680238
318,ksqexp,1.25,0.5,0.5,0.05,14.549072182578588
319,ksqexp,1.25,0.5,0.5,0.01,-736.2046430014474
320,ksqexp,1.25,0.5,0.5,0,-52418.77018206227
321,ksqexp,1.25,0.5,1,0.5,-22.917026318692812
322,ksqexp,1.25,0.5,1,0.1,25.45804515585327
323,ksqexp,1.25,0.5,1,0.05,14.779904707629685
324,ksqexp,1.25,0.5,1,0.01,-709.7704185835577
325,ksqexp,1.25,0.5,1,0,-26139.55335828364
326,ksqexp,1.25,0.5,1.5,0.5,-24.203254068652694
327,ksqexp,1.25,0.5,1.5,0.1,23.608455104710217
328,ksqexp,1.25,0.5,1.5,0.05,14.95591453892164
329,ksqexp,1.25,0.5,1.5,0.01,-686.0018620271567
330,ksqexp,1.25,0.5,1.5,0,-17383.99409578007
331,ksqexp,1.25,1,0.5,0.5,-22.473637180675592
332,ksqexp,1.25,1,0.5,0.1,25.830551124361573
333,ksqexp,1.25,1,0.5,0.05,23.359693226371082
334,ksqexp,1.25,1,0.5,0.01,-296.9816872539845
335,ksqexp,1.25,1,0.5,0,-1269.6722311221165
336,ksqexp,1.25,1,1,0.5,-25.408022002703817
337,ksqexp,1.25,1,1,0.1,20.931158552589057
338,ksqexp,1.25,1,1,0.05,17.530783048400867
339,ksqexp,1.25,1,1,0.01,-206.54330901370926
340,ksqexp,1.25,1,1,0,-600.3896105048618
341,ksqexp,1.25,1,1.5,0.5,-27.384614332224096
342,ksqexp,1.25,1,1.5,0.1,17.290477539801483
343,ksqexp,1.25,1,1.5,0.05,13.920123357786144
344,ksqexp,1.25,1,1.5,0.01,-160.4910222019894
345,ksqexp,1.25,1,1.5,0,-381.4813836891748
346,ksqexp,1.25,1.5,0.5,0.5,-23.637964397370094
347,ksqexp,1.25,1.5,0.5,0.1,22.577935430677613
348,ksqexp,1.25,1.5,0.5,0.05,22.52330777848657
349,ksqexp,1.25,1.5,0.5,0.01,-90.70090313504721
350,ksqexp,1.25,1.5,0.5,0,-192.44683647571588
351,ksqexp,1.25,1.5,1,0.5,-27.113550448960066
352,ksqexp,1.25,1.5,1,0.1,16.074912931544763
353,ksqexp,1.25,1.5,1,0.05,17.447316542424858
354,ksqexp,1.25,1.5,1,0.01,-43.03902328411363
355,ksqexp,1.25,1.5,1,0,-74.52380194932809
356,ksqexp,1.25,1.5,1.5,0.5,-29.487968358784972
357,ksqexp,1.25,1.5,1.5,0.1,11.767458219663894
358,ksqexp,1.25,1.5,1.5,0.05,14.07293364779827
359,ksqexp,1.25,1.5,1.5,0.01,-24.535317175267142
360,ksqexp,1.25,1.5,1.5,0,-39.40210870958215
361,ksqexp,1.25,2,0.5,0.5,-24.59819041187173
362,ksqexp,1.25,2,0.5,0.1,20.261208841287917
363,ksqexp,1.25,2,0.5,0.05,24.378235717353075
364,ksqexp,1.25,2,0.5,0.01,-14.153875967802652
365,ksqexp,1.25,2,0.5,0,-31.585337401917712
366,ksqexp,1.25,2,1,0.5,-28.528363539092744
367,ksqexp,1.25,2,1,0.1,13.363053772249744
368,ksqexp,1.25,2,1,0.05,18.460073926145316
369,ksqexp,1.25,2,1,0.01,3.4050467173267256
370,ksqexp,1.25,2,1,0,-0.9989446910475258
371,ksqexp,1.25,2,1.5,0.5,-31.21344547640657
372,ksqexp,1.25,2,1.5,0.1,8.766744613804851
373,ksqexp,1.25,2,1.5,0.05,14.068781170319227
374,ksqexp,1.25,2,1.5,0.01,6.80467222144335
375,ksqexp,1.25,2,1.5,0,5.010534424620476
376,ksqexp,1.25,2.5,0.5,0.5,-25.32694484548339
377,ksqexp,1.25,2.5,0.5,0.1,19.149681208802193
378,ksqexp,1.25,2.5,0.5,0.05,26.01247687969764
379,ksqexp,1.25,2.5,0.5,0.01,13.5555219186959
380,ksqexp,1.25,2.5,0.5,0,9.24410901348109
