model_no,k_name,l1,l2,b,meas_error,lppd_exact
953,kexp,2,5,1.5,0.05,-187.2548879285233
954,kexp,2,5,1.5,0.01,-198.82328355208574
955,kexp,2,6,0.5,0.1,-254.99357125684458
956,kexp,2,6,0.5,0.05,-370.83831429498724
957,kexp,2,6,0.5,0.01,-437.05672951307054
958,kexp,2,6,1,0.1,-178.44189395330747
959,kexp,2,6,1,0.05,-218.51048067095107
960,kexp,2,6,1,0.01,-236.42759331542908
961,kexp,2,6,1.5,0.1,-144.4927517241634
962,kexp,2,6,1.5,0.05,-164.5414505397254
963,kexp,2,6,1.5,0.01,-172.67015113107072
964,kexp,2,10,0.5,0.1,-194.01872554073796
965,kexp,2,10,0.5,0.05,-248.67728251765
966,kexp,2,10,0.5,0.01,-274.55353530289335
967,kexp,2,10,1,0.1,-133.17489317177092
968,kexp,2,10,1,0.05,-150.07143496768217
969,kexp,2,10,1,0.01,-156.79252185538473
970,kexp,2,10,1.5,0.1,-109.88106964484439
971,kexp,2,10,1.5,0.05,-117.90275785311243
972,kexp,2,10,1.5,0.01,-120.8908447059425
973,kexp,2,50,0.5,0.1,-76.71355872793313
974,kexp,2,50,0.5,0.05,-80.09772795572745
975,kexp,2,50,0.5,0.01,-81.30209416624616
976,kexp,2,50,1,0.1,-62.637755468143155
977,kexp,2,50,1,0.05,-63.410471660170565
978,kexp,2,50,1,0.01,-63.67319043634629
979,kexp,2,50,1.5,0.1,-60.88685272759831
980,kexp,2,50,1.5,0.05,-61.180314588934195
981,kexp,2,50,1.5,0.01,-61.27868817339045
982,kexp,2,100,0.5,0.1,-57.58489513040391
983,kexp,2,100,0.5,0.05,-58.48357526842035
984,kexp,2,100,0.5,0.01,-58.79142264453065
985,kexp,2,100,1,0.1,-53.230540294324854
986,kexp,2,100,1,0.05,-53.36619983595497
987,kexp,2,100,1,0.01,-53.41195417077524
988,kexp,2,100,1.5,0.1,-55.08128561571224
989,kexp,2,100,1.5,0.05,-55.09884096299615
990,kexp,2,100,1.5,0.01,-55.105077279389995
991,kexp,2.5,1.5,0.5,0.1,-448.44886264075643
992,kexp,2.5,1.5,0.5,0.05,-1078.8010383920584
993,kexp,2.5,1.5,0.5,0.01,-2036.5873948363562
994,kexp,2.5,1.5,1,0.1,-372.8431710544647
995,kexp,2.5,1.5,1,0.05,-719.4673663957449
996,kexp,2.5,1.5,1,0.01,-1043.1675733038987
997,kexp,2.5,1.5,1.5,0.1,-323.1872259426929
998,kexp,2.5,1.5,1.5,0.05,-544.6757423469362
999,kexp,2.5,1.5,1.5,0.01,-706.9771698382073
1000,kexp,2.5,2,0.5,0.1,-417.8076958809381
1001,kexp,2.5,2,0.5,0.05,-922.6508583454702
1002,kexp,2.5,2,0.5,0.01,-1543.8037193531359
1003,kexp,2.5,2,1,0.1,-337.1261179101493
1004,kexp,2.5,2,1,0.05,-591.588155030204
1005,kexp,2.5,2,1,0.01,-790.9691382769402
1006,kexp,2.5,2,1.5,0.1,-286.54746632716086
1007,kexp,2.5,2,1.5,0.05,-441.07319596282764
1008,kexp,2.5,2,1.5,0.01,-538.6167433207029
1009,kexp,2.5,3,0.5,0.1,-370.580920717414
1010,kexp,2.5,3,0.5,0.05,-718.3868056008062
1011,kexp,2.5,3,0.5,0.01,-1043.5113055966237
1012,kexp,2.5,3,1,0.1,-285.23785444560446
1013,kexp,2.5,3,1,0.05,-440.17020131513215
1014,kexp,2.5,3,1,0.01,-538.017468294345
1015,kexp,2.5,3,1.5,0.1,-236.38349790815224
1016,kexp,2.5,3,1.5,0.05,-324.2868867564078
1017,kexp,2.5,3,1.5,0.01,-370.78578076310066
1018,kexp,2.5,3.5,0.5,0.1,-351.54238539793283
1019,kexp,2.5,3.5,0.5,0.05,-647.8127894430266
1020,kexp,2.5,3.5,0.5,0.01,-899.3836848654438
1021,kexp,2.5,3.5,1,0.1,-265.65123108979583
1022,kexp,2.5,3.5,1,0.05,-391.68995337791057
1023,kexp,2.5,3.5,1,0.01,-465.7785756576263
1024,kexp,2.5,3.5,1.5,0.1,-218.40506396748808
1025,kexp,2.5,3.5,1.5,0.05,-288.2110805036405
1026,kexp,2.5,3.5,1.5,0.01,-323.0882237490252
1027,kexp,2.5,4,0.5,0.1,-334.6809865027639
1028,kexp,2.5,4,0.5,0.05,-590.3904701966627
1029,kexp,2.5,4,0.5,0.01,-791.0033489144496
1030,kexp,2.5,4,1,0.1,-248.983691266307
1031,kexp,2.5,4,1,0.05,-353.60233550276587
1032,kexp,2.5,4,1,0.01,-411.6603493837588
1033,kexp,2.5,4,1.5,0.1,-203.51391120744918
1034,kexp,2.5,4,1.5,0.05,-260.3104360036397
1035,kexp,2.5,4,1.5,0.01,-287.43560150921263
1036,kexp,2.5,4.5,0.5,0.1,-319.5957515293343
1037,kexp,2.5,4.5,0.5,0.05,-542.7466253102386
1038,kexp,2.5,4.5,0.5,0.01,-706.5607217942697
1039,kexp,2.5,4.5,1,0.1,-234.61440929596378
1040,kexp,2.5,4.5,1,0.05,-322.89353457216146
1041,kexp,2.5,4.5,1,0.01,-369.6226262160712
1042,kexp,2.5,4.5,1.5,0.1,-190.9726201518349
1043,kexp,2.5,4.5,1.5,0.05,-238.0967354997121
1044,kexp,2.5,4.5,1.5,0.01,-259.7936919856848
1045,kexp,2.5,5,0.5,0.1,-305.992605366946
1046,kexp,2.5,5,0.5,0.05,-502.5736688316422
1047,kexp,2.5,5,0.5,0.01,-638.9265210102845
1048,kexp,2.5,5,1,0.1,-222.09117897370916
1049,kexp,2.5,5,1,0.05,-297.61127809823046
1050,kexp,2.5,5,1,0.01,-336.0369731554048
1051,kexp,2.5,5,1.5,0.1,-180.26289754553997
1052,kexp,2.5,5,1.5,0.05,-219.99668963660062
1053,kexp,2.5,5,1.5,0.01,-237.7450347876194
1054,kexp,2.5,6,0.5,0.1,-282.3843470454439
1055,kexp,2.5,6,0.5,0.05,-438.55524825811847
1056,kexp,2.5,6,0.5,0.01,-537.3665714355438
1057,kexp,2.5,6,1,0.1,-201.30886260305994
1058,kexp,2.5,6,1,0.05,-258.4433261488002
1059,kexp,2.5,6,1,0.01,-285.753371363842
1060,kexp,2.5,6,1.5,0.1,-162.93369189197136
1061,kexp,2.5,6,1.5,0.05,-192.29110171210118
1062,kexp,2.5,6,1.5,0.01,-204.79912497843813
1063,kexp,2.5,10,0.5,0.1,-218.38635430151697
1064,kexp,2.5,10,0.5,0.05,-294.99324195052804
1065,kexp,2.5,10,0.5,0.01,-334.0825107373203
1066,kexp,2.5,10,1,0.1,-150.58313479927696
1067,kexp,2.5,10,1,0.05,-175.38398829358675
1068,kexp,2.5,10,1,0.01,-185.70796215884616
1069,kexp,2.5,10,1.5,0.1,-122.86612914740935
1070,kexp,2.5,10,1.5,0.05,-134.89768689195694
1071,kexp,2.5,10,1.5,0.01,-139.52780238202436
1072,kexp,2.5,50,0.5,0.1,-84.66276194641655
1073,kexp,2.5,50,0.5,0.05,-89.70641064632147
1074,kexp,2.5,50,0.5,0.01,-91.53800647960611
1075,kexp,2.5,50,1,0.1,-66.56012738877334
1076,kexp,2.5,50,1,0.05,-67.7733440162567
1077,kexp,2.5,50,1,0.01,-68.1898755979161
1078,kexp,2.5,50,1.5,0.1,-63.23389837863737
1079,kexp,2.5,50,1.5,0.05,-63.72148376683408
1080,kexp,2.5,50,1.5,0.01,-63.88581119637371
1081,kexp,2.5,100,0.5,0.1,-60.98743695537979
1082,kexp,2.5,100,0.5,0.05,-62.332505832213414
1083,kexp,2.5,100,0.5,0.01,-62.79785363410149
1084,kexp,2.5,100,1,0.1,-54.55672915597859
1085,kexp,2.5,100,1,0.05,-54.79959745666634
1086,kexp,2.5,100,1,0.01,-54.881488539252864
1087,kexp,2.5,100,1.5,0.1,-55.646349607612876
1088,kexp,2.5,100,1.5,0.05,-55.707464782590776
1089,kexp,2.5,100,1.5,0.01,-55.728162244626354
1090,kexp,3,1.5,0.5,0.1,-466.01012737308577
1091,kexp,3,1.5,0.5,0.05,-1179.0965137279577
1092,kexp,3,1.5,0.5,0.01,-2424.18593168856
1093,kexp,3,1.5,1,0.1,-394.1452320296717
1094,kexp,3,1.5,1,0.05,-807.8791128380865
1095,kexp,3,1.5,1,0.01,-1243.503308316366
1096,kexp,3,1.5,1.5,0.1,-345.92506808334866
1097,kexp,3,1.5,1.5,0.05,-619.1006253438718
1098,kexp,3,1.5,1.5,0.01,-841.3158556079353
1099,kexp,3,2,0.5,0.1,-436.6868904199272
1100,kexp,3,2,0.5,0.05,-1020.0591415380466
1101,kexp,3,2,0.5,0.01,-1839.461178987802
1102,kexp,3,2,1,0.1,-359.4946202304418
1103,kexp,3,2,1,0.05,-670.2974673005613
1104,kexp,3,2,1,0.01,-941.9147988639925
1105,kexp,3,2,1.5,0.1,-309.43960692126717
1106,kexp,3,2,1.5,0.05,-504.3370149661421
1107,kexp,3,2,1.5,0.01,-639.2531476552858
1108,kexp,3,3,0.5,0.1,-391.4119146167687
1109,kexp,3,3,0.5,0.05,-806.2424167138424
1110,kexp,3,3,0.5,0.01,-1243.389079332425
1111,kexp,3,3,1,0.1,-308.0718400600499
1112,kexp,3,3,1,0.05,-503.3737698282711
1113,kexp,3,3,1,0.01,-638.6248448343226
1114,kexp,3,3,1.5,0.1,-258.12269413161397
1115,kexp,3,3,1.5,0.05,-372.28577400590285
1116,kexp,3,3,1.5,0.01,-437.3537095361195
1117,kexp,3,3.5,0.5,0.1,-373.01612274998973
1118,kexp,3,3.5,0.5,0.05,-730.7189518762405
1119,kexp,3,3.5,0.5,0.01,-1071.1906450911385
1120,kexp,3,3.5,1,0.1,-288.26156491566667
1121,kexp,3,3.5,1,0.05,-448.96134923560237
1122,kexp,3,3.5,1,0.01,-551.8502662509007
1123,kexp,3,3.5,1.5,0.1,-239.30649783781993
1124,kexp,3,3.5,1.5,0.05,-330.8943657138362
1125,kexp,3,3.5,1.5,0.01,-379.87775702238173
1126,kexp,3,4,0.5,0.1,-356.61583781884303
1127,kexp,3,4,0.5,0.05,-668.6101682288775
1128,kexp,3,4,0.5,0.01,-941.5573025835505
1129,kexp,3,4,1,0.1,-271.21198825547054
1130,kexp,3,4,1,0.05,-405.8725898242719
1131,kexp,3,4,1,0.01,-486.7942123510331
1132,kexp,3,4,1.5,0.1,-223.54006038962157
1133,kexp,3,4,1.5,0.05,-298.6827602421065
1134,kexp,3,4,1.5,0.01,-336.886933972949
1135,kexp,3,4.5,0.5,0.1,-341.84147648137815
1136,kexp,3,4.5,0.5,0.05,-616.6175115809618
1137,kexp,3,4.5,0.5,0.01,-840.4705383097391
1138,kexp,3,4.5,1,0.1,-256.36473008665337
1139,kexp,3,4.5,1,0.05,-370.91007589918456
1140,kexp,3,4.5,1,0.01,-436.2321256049117
1141,kexp,3,4.5,1.5,0.1,-210.12988863382492
1142,kexp,3,4.5,1.5,0.05,-272.91072169803766
1143,kexp,3,4.5,1.5,0.01,-303.5387750839173
1144,kexp,3,5,0.5,0.1,-328.4262046307779
1145,kexp,3,5,0.5,0.05,-572.4468679474063
1146,kexp,3,5,0.5,0.01,-759.4526907811756
1147,kexp,3,5,1,0.1,-243.30831048852744
1148,kexp,3,5,1,0.05,-341.97584423104627
1149,kexp,3,5,1,0.01,-395.8190229689697
1150,kexp,3,5,1.5,0.1,-198.5802999716712
1151,kexp,3,5,1.5,0.05,-251.82805929083474
1152,kexp,3,5,1.5,0.01,-276.92840113958437
1153,kexp,3,6,0.5,0.1,-304.9115016654575
1154,kexp,3,6,0.5,0.05,-501.41940264653056
1155,kexp,3,6,0.5,0.01,-637.7112599988319
1156,kexp,3,6,1,0.1,-221.39149897505888
1157,kexp,3,6,1,0.05,-296.8798064817933
1158,kexp,3,6,1,0.01,-335.2869450623774
1159,kexp,3,6,1.5,0.1,-179.69548868714236
1160,kexp,3,6,1.5,0.05,-219.41109734309538
1161,kexp,3,6,1.5,0.01,-237.15047671064875
1162,kexp,3,10,0.5,0.1,-239.41474077956266
1163,kexp,3,10,0.5,0.05,-339.1703850048948
1164,kexp,3,10,0.5,0.01,-393.7373078884472
1165,kexp,3,10,1,0.1,-166.48690293151242
1166,kexp,3,10,1,0.05,-200.13022358794817
1167,kexp,3,10,1,0.01,-214.75703972854922
1168,kexp,3,10,1.5,0.1,-135.04348384993912
1169,kexp,3,10,1.5,0.05,-151.67838962927547
1170,kexp,3,10,1.5,0.01,-158.2852793152297
1171,kexp,3,50,0.5,0.1,-92.40762401559638
1172,kexp,3,50,0.5,0.05,-99.38045614153212
1173,kexp,3,50,0.5,0.01,-101.96333285891062
1174,kexp,3,50,1,0.1,-70.43721406323098
1175,kexp,3,50,1,0.05,-72.17445882759944
1176,kexp,3,50,1,0.01,-72.77693666412813
1177,kexp,3,50,1.5,0.1,-65.55709319824471
1178,kexp,3,50,1.5,0.05,-66.27838200095555
1179,kexp,3,50,1.5,0.01,-66.52299452519502
1180,kexp,3,100,0.5,0.1,-64.4699382474212
1181,kexp,3,100,0.5,0.05,-66.34424559448935
1182,kexp,3,100,0.5,0.01,-66.99923961884495
1183,kexp,3,100,1,0.1,-55.9079686518876
1184,kexp,3,100,1,0.05,-56.28012919382102
1185,kexp,3,100,1,0.01,-56.40596617862742
1186,kexp,3,100,1.5,0.1,-56.20656660700976
1187,kexp,3,100,1.5,0.05,-56.32089008646217
1188,kexp,3,100,1.5,0.01,-56.35935564625925
1189,kexp,3.5,1.5,0.5,0.1,-480.18572933476156
1190,kexp,3.5,1.5,0.5,0.05,-1263.8405017805785
1191,kexp,3.5,1.5,0.5,0.01,-2806.57277140232
1192,kexp,3.5,1.5,1,0.1,-411.4174567064475
1193,kexp,3.5,1.5,1,0.05,-886.5123485928245
1194,kexp,3.5,1.5,1,0.01,-1442.7950947453908
1195,kexp,3.5,1.5,1.5,0.1,-364.7457496969717
1196,kexp,3.5,1.5,1.5,0.05,-687.2410670097343
1197,kexp,3.5,1.5,1.5,0.01,-975.4385967231085
1198,kexp,3.5,2,0.5,0.1,-451.83667536333724
1199,kexp,3.5,2,0.5,0.05,-1104.065230599895
1200,kexp,3.5,2,0.5,0.01,-2132.2857356657814
1201,kexp,3.5,2,1,0.1,-377.85147001634135
1202,kexp,3.5,2,1,0.05,-741.7517499444734
1203,kexp,3.5,2,1,0.01,-1092.442794717625
1204,kexp,3.5,2,1.5,0.1,-328.74493490721045
1205,kexp,3.5,2,1.5,0.05,-563.315410259114
1206,kexp,3.5,2,1.5,0.01,-739.9398139396391
1207,kexp,3.5,3,0.5,0.1,-408.2245715678334
1208,kexp,3.5,3,0.5,0.05,-884.3319049786822
1209,kexp,3.5,3,0.5,0.01,-1442.211938061597
1210,kexp,3.5,3,1,0.1,-327.28777071911793
1211,kexp,3.5,3,1,0.05,-562.2566936364046
1212,kexp,3.5,3,1,0.01,-739.2430563328675
1213,kexp,3.5,3,1.5,0.1,-277.0155378116516
1214,kexp,3.5,3,1.5,0.05,-418.00731698038663
1215,kexp,3.5,3,1.5,0.01,-504.127750887337
1216,kexp,3.5,3.5,0.5,0.1,-390.45273086950044
1217,kexp,3.5,3.5,0.5,0.05,-805.2400011535175
1218,kexp,3.5,3.5,0.5,0.01,-1242.3260221017465
1219,kexp,3.5,3.5,1,0.1,-307.502550941469
1220,kexp,3.5,3.5,1,0.05,-502.782324863867
1221,kexp,3.5,3.5,1,0.01,-638.0126856530868
1222,kexp,3.5,3.5,1.5,0.1,-257.68612172122295
1223,kexp,3.5,3.5,1.5,0.05,-371.83488721225996
1224,kexp,3.5,3.5,1.5,0.01,-436.8923842353238
1225,kexp,3.5,4,0.5,0.1,-374.54497079679305
1226,kexp,3.5,4,0.5,0.05,-739.5812314482807
1227,kexp,3.5,4,0.5,0.01,-1091.6847725819491
1228,kexp,3.5,4,1,0.1,-290.31806535457594
1229,kexp,3.5,4,1,0.05,-455.33542081042907
1230,kexp,3.5,4,1,0.01,-562.0634029363741
1231,kexp,3.5,4,1.5,0.1,-241.32777651667544
1232,kexp,3.5,4,1.5,0.05,-335.6887021298388
1233,kexp,3.5,4,1.5,0.01,-386.5679077492199
1234,kexp,3.5,4.5,0.5,0.1,-360.1471551003923
1235,kexp,3.5,4.5,0.5,0.05,-684.1768044849834
1236,kexp,3.5,4.5,0.5,0.01,-974.1163244473274
1237,kexp,3.5,4.5,1,0.1,-275.2279058060507
1238,kexp,3.5,4.5,1,0.05,-416.6052164391445
1239,kexp,3.5,4.5,1,0.01,-503.00107587042646
1240,kexp,3.5,4.5,1.5,0.1,-227.29347794355306
1241,kexp,3.5,4.5,1.5,0.05,-306.63154783995685
1242,kexp,3.5,4.5,1.5,0.01,-347.5102330548917
1243,kexp,3.5,5,0.5,0.1,-347.0087212971663
1244,kexp,3.5,5,0.5,0.05,-636.7853920108183
1245,kexp,3.5,5,0.5,0.01,-879.8252220240792
1246,kexp,3.5,5,1,0.1,-261.8569058527019
1247,kexp,3.5,5,1,0.05,-384.3938319909935
1248,kexp,3.5,5,1,0.01,-455.77228468037805
1249,kexp,3.5,5,1.5,0.1,-215.11476988476514
1250,kexp,3.5,5,1.5,0.05,-282.76971585351134
1251,kexp,3.5,5,1.5,0.01,-316.3306237243181
1252,kexp,3.5,6,0.5,0.1,-323.80700536270115
1253,kexp,3.5,6,0.5,0.05,-559.9440666192253
1254,kexp,3.5,6,0.5,0.01,-738.032743140438
1255,kexp,3.5,6,1,0.1,-239.18997947049868
1256,kexp,3.5,6,1,0.05,-333.8988679274838
1257,kexp,3.5,6,1,0.01,-384.99559267732946
1258,kexp,3.5,6,1.5,0.1,-195.0131177996646
1259,kexp,3.5,6,1.5,0.05,-245.91633532514905
1260,kexp,3.5,6,1.5,0.01,-269.7003713585277
1261,kexp,3.5,10,0.5,0.1,-257.7695787178109
1262,kexp,3.5,10,0.5,0.05,-381.3643761458876
1263,kexp,3.5,10,0.5,0.01,-453.502224061487
1264,kexp,3.5,10,1,0.1,-181.09070622825118
1265,kexp,3.5,10,1,0.05,-224.33865349440518
1266,kexp,3.5,10,1,0.01,-243.94007108450128
1267,kexp,3.5,10,1.5,0.1,-146.5035706995071
1268,kexp,3.5,10,1.5,0.05,-168.25966497317313
1269,kexp,3.5,10,1.5,0.01,-177.1690165673571
1270,kexp,3.5,50,0.5,0.1,-99.948678665712535
1271,kexp,3.5,50,0.5,0.05,-109.09613026917623
1272,kexp,3.5,50,0.5,0.01,-112.55100986114363
1273,kexp,3.5,50,1,0.1,-74.27370814709687
1274,kexp,3.5,50,1,0.05,-76.61453009024652
1275,kexp,3.5,50,1,0.01,-77.43460935924816
1276,kexp,3.5,50,1.5,0.1,-67.86711669398892
1277,kexp,3.5,50,1.5,0.05,-68.8604761165958
1278,kexp,3.5,50,1.5,0.01,-69.19958233938151
1279,kexp,3.5,100,0.5,0.1,-68.0129815729484
1280,kexp,3.5,100,0.5,0.05,-70.49469915518111
1281,kexp,3.5,100,0.5,0.01,-71.37074036215044
1282,kexp,3.5,100,1,0.1,-57.2930586624479
1283,kexp,3.5,100,1,0.05,-57.81612158603926
1284,kexp,3.5,100,1,0.01,-57.99367697145029
1285,kexp,3.5,100,1.5,0.1,-56.78121955777874
1286,kexp,3.5,100,1.5,0.05,-56.95841369629979
1287,kexp,3.5,100,1.5,0.01,-57.01799521120849
1288,kexp,4,1.5,0.5,0.1,-492.03827086556237
1289,kexp,4,1.5,0.5,0.05,-1336.5547207117302
1290,kexp,4,1.5,0.5,0.01,-3183.7453323445493
1291,kexp,4,1.5,1,0.1,-425.79602002142127
1292,kexp,4,1.5,1,0.05,-956.9351675610944
1293,kexp,4,1.5,1,0.01,-1640.9405617348377
1294,kexp,4,1.5,1.5,0.1,-380.63365344066625
1295,kexp,4,1.5,1.5,0.05,-749.8505171091748
1296,kexp,4,1.5,1.5,0.01,-1109.2340753735955
1297,kexp,4,2,0.5,0.1,-464.3915430446425
1298,kexp,4,2,0.5,0.05,-1177.3487982743673
1299,kexp,4,2,0.5,0.01,-2422.2092133136002
1300,kexp,4,2,1,0.1,-393.2472244308768
1301,kexp,4,2,1,0.05,-806.9127705888075
1302,kexp,4,2,1,0.01,-1242.452447617256
1303,kexp,4,2,1.5,0.1,-345.27599285605794
1304,kexp,4,2,1.5,0.05,-618.4053315362684
1305,kexp,4,2,1.5,0.01,-840.5761805412817
1306,kexp,4,3,0.5,0.1,-422.15564837197286
1307,kexp,4,3,0.5,0.05,-954.2246999539816
1308,kexp,4,3,0.5,0.01,-1639.8817133694356
1309,kexp,4,3,1,0.1,-343.7116507487911
1310,kexp,4,3,1,0.05,-617.2304492353683
1311,kexp,4,3,1,0.01,-839.7862325726113
1312,kexp,4,3,1.5,0.1,-293.59926788084977
1313,kexp,4,3,1.5,0.05,-461.57969337415085
1314,kexp,4,3,1.5,0.01,-571.0296093934179
1315,kexp,4,3.5,0.5,0.1,-404.95378397168963
1316,kexp,4,3.5,0.5,0.05,-872.599119329098
1317,kexp,4,3.5,0.5,0.01,-1412.6916042201092
1318,kexp,4,3.5,1,0.1,-324.09696433077465
1319,kexp,4,3.5,1,0.05,-553.436018233008
1320,kexp,4,3.5,1,0.01,-724.18839742866
1321,kexp,4,3.5,1.5,0.1,-273.98337207646216
1322,kexp,4,3.5,1.5,0.05,-411.1083230813415
1323,kexp,4,3.5,1.5,0.01,-494.0638284059645
1324,kexp,4,4,0.5,0.1,-389.5239098497848
1325,kexp,4,4,0.5,0.05,-804.27063052886
1326,kexp,4,4,0.5,0.01,-1241.2919302682942
1327,kexp,4,4,1,0.1,-306.9339566208157
1328,kexp,4,4,1,0.05,-502.19129494353376
1329,kexp,4,4,1,0.01,-637.3990890949599
1330,kexp,4,4,1.5,0.1,-257.2397460021134
1331,kexp,4,4,1.5,0.05,-371.37351658147855
1332,kexp,4,4,1.5,0.01,-436.4195428377011
1333,kexp,4,4.5,0.5,0.1,-375.5166284261661
1334,kexp,4,4.5,0.5,0.05,-746.1998056246687
1335,kexp,4,4.5,0.5,0.01,-1107.411178668149
1336,kexp,4,4.5,1,0.1,-291.75771633218966
1337,kexp,4,4.5,1,0.05,-460.1247670369465
1338,kexp,4,4.5,1,0.01,-569.8691391964263
1339,kexp,4,4.5,1.5,0.1,-242.76580890970862
1340,kexp,4,4.5,1.5,0.05,-339.2866121278296
1341,kexp,4,4.5,1.5,0.01,-391.6576614255178
1342,kexp,4,5,0.5,0.1,-362.68976648323496
1343,kexp,4,5,0.5,0.05,-696.2191920776085
1344,kexp,4,5,0.5,0.01,-999.9652543892089
1345,kexp,4,5,1,0.1,-278.2237376288909
1346,kexp,4,5,1,0.05,-424.974079612459
1347,kexp,4,5,1,0.01,-515.8444935934887
1348,kexp,4,5,1.5,0.1,-230.12112436806495
1349,kexp,4,5,1.5,0.05,-312.83858429343724
1350,kexp,4,5,1.5,0.01,-355.90909433201773
1351,kexp,4,6,0.5,0.1,-339.911223705521
1352,kexp,4,6,0.5,0.05,-614.5597141291544
1353,kexp,4,6,0.5,0.01,-838.2678111280783
1354,kexp,4,6,1,0.1,-255.08453588424445
1355,kexp,4,6,1,0.05,-369.56564625679493
1356,kexp,4,6,1,0.01,-434.84100658472283
1357,kexp,4,6,1.5,0.1,-209.07288020071636
1358,kexp,4,6,1.5,0.05,-271.8142266230023
1359,kexp,4,6,1.5,0.01,-302.419259681307
1360,kexp,4,10,0.5,0.1,-273.94085661961066
1361,kexp,4,10,0.5,0.05,-421.701124577395
1362,kexp,4,10,0.5,0.01,-513.3469971407002
1363,kexp,4,10,1,0.1,-194.55715577882853
1364,kexp,4,10,1,0.05,-248.0261630046158
1365,kexp,4,10,1,0.01,-273.24688433255943
1366,kexp,4,10,1.5,0.1,-157.31823643888094
1367,kexp,4,10,1.5,0.05,-184.6470332844018
1368,kexp,4,10,1.5,0.01,-196.1756284165561
1369,kexp,4,50,0.5,0.1,-107.27862912653745
1370,kexp,4,50,0.5,0.05,-118.82421478877464
1371,kexp,4,50,0.5,0.01,-123.26869844731728
1372,kexp,4,50,1,0.1,-78.07115671655463
1373,kexp,4,50,1,0.05,-81.09134593112219
1374,kexp,4,50,1,0.01,-82.16022202545643
1375,kexp,4,50,1.5,0.1,-70.17250430975123
1376,kexp,4,50,1.5,0.05,-71.47511709310237
1377,kexp,4,50,1.5,0.01,-71.92279972012399
1378,kexp,4,100,0.5,0.1,-71.5937657605402
1379,kexp,4,100,0.5,0.05,-74.75680679217562
1380,kexp,4,100,0.5,0.01,-75.8846466213961
1381,kexp,4,100,1,0.1,-58.71527456824402
1382,kexp,4,100,1,0.05,-59.410381097596314
1383,kexp,4,100,1,0.01,-59.64738936992277
1384,kexp,4,100,1.5,0.1,-57.38323126841489
1385,kexp,4,100,1.5,0.05,-57.63293762631219
1386,kexp,4,100,1.5,0.01,-57.71701220049333
