model_no,k_name,l1,l2,b,meas_error,lppd_exact
1108,ksqexp,1.75,6,1.5,0.05,-943.048386458536
1109,ksqexp,1.75,6,1.5,0.01,-7589.687054151431
1110,ksqexp,1.75,6,1.5,0,-33485.43995697724
1111,ksqexp,1.75,8,0.5,0.5,-66.74625244872686
1112,ksqexp,1.75,8,0.5,0.1,-218.29688049550225
1113,ksqexp,1.75,8,0.5,0.05,-891.7764481811422
1114,ksqexp,1.75,8,0.5,0.01,-12237.529407276628
1115,ksqexp,1.75,8,0.5,0,-100011.33718193685
1116,ksqexp,1.75,8,1,0.5,-72.6299897928257
1117,ksqexp,1.75,8,1,0.1,-227.25435317448586
1118,ksqexp,1.75,8,1,0.05,-879.2640803089191
1119,ksqexp,1.75,8,1,0.01,-8931.88160861986
1120,ksqexp,1.75,8,1,0,-49973.951398125995
1121,ksqexp,1.75,8,1.5,0.5,-77.60113630200638
1122,ksqexp,1.75,8,1.5,0.1,-233.89122571521423
1123,ksqexp,1.75,8,1.5,0.05,-859.2023635392997
1124,ksqexp,1.75,8,1.5,0.01,-7409.0409269942
1125,ksqexp,1.75,8,1.5,0,-33302.23380918461
1126,ksqexp,1.75,10,0.5,0.5,-66.75298589292936
1127,ksqexp,1.75,10,0.5,0.1,-202.85162208981455
1128,ksqexp,1.75,10,0.5,0.05,-835.8457957614695
1129,ksqexp,1.75,10,0.5,0.01,-12132.721651953618
1130,ksqexp,1.75,10,0.5,0,-99914.30242820419
1131,ksqexp,1.75,10,1,0.5,-73.49475931467973
1132,ksqexp,1.75,10,1,0.1,-213.6950004694361
1133,ksqexp,1.75,10,1,0.05,-843.6462470819779
1134,ksqexp,1.75,10,1,0.01,-8884.881164085891
1135,ksqexp,1.75,10,1,0,-49930.163892385826
1136,ksqexp,1.75,10,1.5,0.5,-78.97647995541365
1137,ksqexp,1.75,10,1.5,0.1,-222.7722795603191
1138,ksqexp,1.75,10,1.5,0.05,-834.659634009046
1139,ksqexp,1.75,10,1.5,0.01,-7381.1876523592455
1140,ksqexp,1.75,10,1.5,0,-33276.19538608047
1141,ksqexp,1.75,25,0.5,0.5,-67.31766878859875
1142,ksqexp,1.75,25,0.5,0.1,-186.53508498903128
1143,ksqexp,1.75,25,0.5,0.05,-796.2326810042911
1144,ksqexp,1.75,25,0.5,0.01,-12085.399347837902
1145,ksqexp,1.75,25,0.5,0,-99877.68613812627
1146,ksqexp,1.75,25,1,0.5,-75.67187682956826
1147,ksqexp,1.75,25,1,0.1,-206.0374930811747
1148,ksqexp,1.75,25,1,0.05,-826.305927084183
1149,ksqexp,1.75,25,1,0.01,-8870.459671966193
1150,ksqexp,1.75,25,1,0,-49919.848062404504
1151,ksqexp,1.75,25,1.5,0.5,-82.24807261132321
1152,ksqexp,1.75,25,1.5,0.1,-219.7781633950879
1153,ksqexp,1.75,25,1.5,0.05,-826.9896389261472
1154,ksqexp,1.75,25,1.5,0.01,-7377.3680918316095
1155,ksqexp,1.75,25,1.5,0,-33274.646376095
1156,ksqexp,1.75,50,0.5,0.5,-68.5305357100115
1157,ksqexp,1.75,50,0.5,0.1,-189.45584928818673
1158,ksqexp,1.75,50,0.5,0.05,-798.9910015229274
1159,ksqexp,1.75,50,0.5,0.01,-12088.196913946336
1160,ksqexp,1.75,50,0.5,0,-99880.6406615409
1161,ksqexp,1.75,50,1,0.5,-77.50196865944984
1162,ksqexp,1.75,50,1,0.1,-209.32843300184584
1163,ksqexp,1.75,50,1,0.05,-829.6284376944857
1164,ksqexp,1.75,50,1,0.01,-8873.825701855289
1165,ksqexp,1.75,50,1,0,-49923.29766450573
1166,ksqexp,1.75,50,1.5,0.5,-84.46470371070151
1167,ksqexp,1.75,50,1.5,0.1,-223.24188707980466
1168,ksqexp,1.75,50,1.5,0.05,-830.5161836108837
1169,ksqexp,1.75,50,1.5,0.01,-7380.929528201755
1170,ksqexp,1.75,50,1.5,0,-33278.26100442366
1171,ksqexp,1.75,75,0.5,0.5,-69.01670305530959
1172,ksqexp,1.75,75,0.5,0.1,-190.5948850730181
1173,ksqexp,1.75,75,0.5,0.05,-800.1752609752417
1174,ksqexp,1.75,75,0.5,0.01,-12089.396362723814
1175,ksqexp,1.75,75,0.5,0,-99881.84081462391
1176,ksqexp,1.75,75,1,0.5,-78.04019576632133
1177,ksqexp,1.75,75,1,0.1,-210.22642404340036
1178,ksqexp,1.75,75,1,0.05,-830.5447311981405
1179,ksqexp,1.75,75,1,0.01,-8874.747945125611
1180,ksqexp,1.75,75,1,0,-49924.22020904302
1181,ksqexp,1.75,75,1.5,0.5,-85.02827412736328
1182,ksqexp,1.75,75,1.5,0.1,-224.0569016473416
1183,ksqexp,1.75,75,1.5,0.05,-831.3424073374823
1184,ksqexp,1.75,75,1.5,0.01,-7381.759349076816
1185,ksqexp,1.75,75,1.5,0,-33279.09101277904
1186,ksqexp,1.75,100,0.5,0.5,-69.1419863010372
1187,ksqexp,1.75,100,0.5,0.1,-190.90716711394901
1188,ksqexp,1.75,100,0.5,0.05,-800.5009647971991
1189,ksqexp,1.75,100,0.5,0.01,-12089.726583607178
1190,ksqexp,1.75,100,0.5,0,-99882.17122617467
1191,ksqexp,1.75,100,1,0.5,-78.14811817512906
1192,ksqexp,1.75,100,1,0.1,-210.41109746756302
1193,ksqexp,1.75,100,1,0.05,-830.7333426796689
1194,ksqexp,1.75,100,1,0.01,-8874.937849091324
1195,ksqexp,1.75,100,1,0,-49924.41016721133
1196,ksqexp,1.75,100,1.5,0.5,-85.12424198611956
1197,ksqexp,1.75,100,1.5,0.1,-224.19738796814394
1198,ksqexp,1.75,100,1.5,0.05,-831.484875697044
1199,ksqexp,1.75,100,1.5,0.01,-7381.902462459385
1200,ksqexp,1.75,100,1.5,0,-33279.23415315319
1201,ksqexp,1.75,150,0.5,0.5,-69.16557407895566
1202,ksqexp,1.75,150,0.5,0.1,-190.9683075865414
1203,ksqexp,1.75,150,0.5,0.05,-800.5648827494281
1204,ksqexp,1.75,150,0.5,0.01,-12089.79143859531
1205,ksqexp,1.75,150,0.5,0,-99882.23612074056
1206,ksqexp,1.75,150,1,0.5,-78.16637177794682
1207,ksqexp,1.75,150,1,0.1,-210.44327532293894
1208,ksqexp,1.75,150,1,0.05,-830.76625190749985
1209,ksqexp,1.75,150,1,0.01,-8874.970998691688
1210,ksqexp,1.75,150,1,0,-49924.44332689563
1211,ksqexp,1.75,150,1.5,0.5,-85.1389973088629
1212,ksqexp,1.75,150,1.5,0.1,-224.21952091154984
1213,ksqexp,1.75,150,1.5,0.05,-831.5073434536532
1214,ksqexp,1.75,150,1.5,0.01,-7381.92503928464
1215,ksqexp,1.75,150,1.5,0,-33279.256734543625
1216,ksqexp,1.75,200,0.5,0.5,-69.16571692191036
1217,ksqexp,1.75,200,0.5,0.1,-190.96868070626013
1218,ksqexp,1.75,200,0.5,0.05,-800.5652730024304
1219,ksqexp,1.75,200,0.5,0.01,-12089.791834631433
1220,ksqexp,1.75,200,0.5,0,-99882.23651702098
1221,ksqexp,1.75,200,1,0.5,-78.16648009790903
1222,ksqexp,1.75,200,1,0.1,-210.44346754257364
1223,ksqexp,1.75,200,1,0.05,-830.7664485567068
1224,ksqexp,1.75,200,1,0.01,-8874.971196797169
1225,ksqexp,1.75,200,1,0,-49924.443525062205
1226,ksqexp,1.75,200,1.5,0.5,-85.13908309434228
1227,ksqexp,1.75,200,1.5,0.1,-224.21965037285293
1228,ksqexp,1.75,200,1.5,0.05,-831.5074749062749
1229,ksqexp,1.75,200,1.5,0.01,-7381.925171386112
1230,ksqexp,1.75,200,1.5,0,-33279.25686667226
1231,ksqexp,1.75,250,0.5,0.5,-69.16571703489723
1232,ksqexp,1.75,250,0.5,0.1,-190.96868100140702
1233,ksqexp,1.75,250,0.5,0.05,-800.5652733111311
1234,ksqexp,1.75,250,0.5,0.01,-12089.791834944708
1235,ksqexp,1.75,250,0.5,0,-99882.23651733444
1236,ksqexp,1.75,250,1,0.5,-78.1664801835779
1237,ksqexp,1.75,250,1,0.1,-210.4434676946041
1238,ksqexp,1.75,250,1,0.05,-830.766448712241
1239,ksqexp,1.75,250,1,0.01,-8874.971196953855
1240,ksqexp,1.75,250,1,0,-49924.443525218936
1241,ksqexp,1.75,250,1.5,0.5,-85.13908316218013
1242,ksqexp,1.75,250,1.5,0.1,-224.21965047523295
1243,ksqexp,1.75,250,1.5,0.05,-831.5074750102299
1244,ksqexp,1.75,250,1.5,0.01,-7381.92517149058
1245,ksqexp,1.75,250,1.5,0,-33279.25686677675
1246,ksqexp,1.75,500,0.5,0.5,-69.16571703490884
1247,ksqexp,1.75,500,0.5,0.1,-190.96868100143735
1248,ksqexp,1.75,500,0.5,0.05,-800.5652733111629
1249,ksqexp,1.75,500,0.5,0.01,-12089.791834944741
1250,ksqexp,1.75,500,0.5,0,-99882.23651733447
1251,ksqexp,1.75,500,1,0.5,-78.1664801835867
1252,ksqexp,1.75,500,1,0.1,-210.4434676946197
1253,ksqexp,1.75,500,1,0.05,-830.7664487122569
1254,ksqexp,1.75,500,1,0.01,-8874.971196953871
1255,ksqexp,1.75,500,1,0,-49924.44352521895
1256,ksqexp,1.75,500,1.5,0.5,-85.13908316218709
1257,ksqexp,1.75,500,1.5,0.1,-224.21965047524347
1258,ksqexp,1.75,500,1.5,0.05,-831.5074750102406
1259,ksqexp,1.75,500,1.5,0.01,-7381.925171490591
1260,ksqexp,1.75,500,1.5,0,-33279.256866776755
1261,ksqexp,2,0.1,0.5,0.5,-75.13152137487123
1262,ksqexp,2,0.1,0.5,0.1,-1027.9544821622433
1263,ksqexp,2,0.1,0.5,0.05,-4326.32091652921
1264,ksqexp,2,0.1,0.5,0.01,-115381.64158339419
1265,ksqexp,2,0.1,0.5,0,-6264519512769.232
1266,ksqexp,2,0.1,1,0.5,-73.3150434215814
1267,ksqexp,2,0.1,1,0.1,-1021.1651317942685
1268,ksqexp,2,0.1,1,0.05,-4323.428741066304
1269,ksqexp,2,0.1,1,0.01,-116493.29067582502
1270,ksqexp,2,0.1,1,0,-5751474062619.443
1271,ksqexp,2,0.1,1.5,0.5,-72.72632781325505
1272,ksqexp,2,0.1,1.5,0.1,-1018.1641059019589
1273,ksqexp,2,0.1,1.5,0.05,-4331.775969791767
1274,ksqexp,2,0.1,1.5,0.01,-116999.244090519
1275,ksqexp,2,0.1,1.5,0,-5467388816389.418
1276,ksqexp,2,0.2,0.5,0.5,-72.00861054970878
1277,ksqexp,2,0.2,0.5,0.1,-1050.0559018917518
1278,ksqexp,2,0.2,0.5,0.05,-4466.462938499561
1279,ksqexp,2,0.2,0.5,0.01,-113789.57892331117
1280,ksqexp,2,0.2,0.5,0,-4359215353607.23
1281,ksqexp,2,0.2,1,0.5,-72.03153006273092
1282,ksqexp,2,0.2,1,0.1,-1050.590208399579
1283,ksqexp,2,0.2,1,0.05,-4482.903966553349
1284,ksqexp,2,0.2,1,0.01,-112471.23315780076
1285,ksqexp,2,0.2,1,0,-4459050975080.536
1286,ksqexp,2,0.2,1.5,0.5,-72.5632989501802
1287,ksqexp,2,0.2,1.5,0.1,-1052.3012379968932
1288,ksqexp,2,0.2,1.5,0.05,-4490.516373058801
1289,ksqexp,2,0.2,1.5,0.01,-111930.40193378738
1290,ksqexp,2,0.2,1.5,0,-4517966461837.366
1291,ksqexp,2,0.5,0.5,0.5,-73.50646268534588
1292,ksqexp,2,0.5,0.5,0.1,-1043.4688411307336
1293,ksqexp,2,0.5,0.5,0.05,-4300.022185557769
1294,ksqexp,2,0.5,0.5,0.01,-102499.66876903547
1295,ksqexp,2,0.5,0.5,0,-5300577372494.528
1296,ksqexp,2,0.5,1,0.5,-75.34578495980844
1297,ksqexp,2,0.5,1,0.1,-1028.5493453807676
1298,ksqexp,2,0.5,1,0.05,-4259.438904971005
1299,ksqexp,2,0.5,1,0.01,-97148.83936517991
1300,ksqexp,2,0.5,1,0,-5409492402150.459
1301,ksqexp,2,0.5,1.5,0.5,-76.57708905802491
1302,ksqexp,2,0.5,1.5,0.1,-1022.0332674283314
1303,ksqexp,2,0.5,1.5,0.05,-4235.248240246366
1304,ksqexp,2,0.5,1.5,0.01,-93106.85025267363
1305,ksqexp,2,0.5,1.5,0,-5460878176979.042
1306,ksqexp,2,1,0.5,0.5,-75.23783685092056
1307,ksqexp,2,1,0.5,0.1,-840.3016253599935
1308,ksqexp,2,1,0.5,0.05,-3201.462106420189
1309,ksqexp,2,1,0.5,0.01,-68805.90567285883
1310,ksqexp,2,1,0.5,0,-1925949992862.1245
1311,ksqexp,2,1,1,0.5,-76.96376128212817
1312,ksqexp,2,1,1,0.1,-790.3841537477354
1313,ksqexp,2,1,1,0.05,-3063.9269116497894
1314,ksqexp,2,1,1,0.01,-65189.381629406504
1315,ksqexp,2,1,1,0,-1346338344464.1365
1316,ksqexp,2,1,1.5,0.5,-77.93479180898423
1317,ksqexp,2,1,1.5,0.1,-766.5125804803192
1318,ksqexp,2,1,1.5,0.05,-2988.722782638
1319,ksqexp,2,1,1.5,0.01,-62832.135348968455
1320,ksqexp,2,1,1.5,0,-1168561959332.364
1321,ksqexp,2,1.5,0.5,0.5,-73.1140315555343
1322,ksqexp,2,1.5,0.5,0.1,-681.5486494614003
1323,ksqexp,2,1.5,0.5,0.05,-2765.495816555139
1324,ksqexp,2,1.5,0.5,0.01,-72927.40210928707
1325,ksqexp,2,1.5,0.5,0,-416919909650.9241
1326,ksqexp,2,1.5,1,0.5,-74.29571020581454
1327,ksqexp,2,1.5,1,0.1,-656.8830757309976
1328,ksqexp,2,1.5,1,0.05,-2768.742999393771
1329,ksqexp,2,1.5,1,0.01,-70503.89577326018
1330,ksqexp,2,1.5,1,0,-234972808243.5454
1331,ksqexp,2,1.5,1.5,0.5,-75.12052682197671
1332,ksqexp,2,1.5,1.5,0.1,-650.166994043279
1333,ksqexp,2,1.5,1.5,0.05,-2787.6593541782036
1334,ksqexp,2,1.5,1.5,0.01,-68770.45523596703
1335,ksqexp,2,1.5,1.5,0,-163496686986.952
1336,ksqexp,2,2,0.5,0.5,-72.03689462257488
1337,ksqexp,2,2,0.5,0.1,-668.482482956479
1338,ksqexp,2,2,0.5,0.05,-2842.7750133081786
1339,ksqexp,2,2,0.5,0.01,-82490.52980574414
1340,ksqexp,2,2,0.5,0,-1078049407.6984332
1341,ksqexp,2,2,1,0.5,-73.81002771076028
1342,ksqexp,2,2,1,0.1,-663.3391971957284
1343,ksqexp,2,2,1,0.05,-2905.3498611182395
1344,ksqexp,2,2,1,0.01,-81617.43234589112
1345,ksqexp,2,2,1,0,-539215023.0108303
1346,ksqexp,2,2,1.5,0.5,-75.14463709889229
1347,ksqexp,2,2,1.5,0.1,-667.3822711017524
1348,ksqexp,2,2,1.5,0.05,-2955.9562300159996
1349,ksqexp,2,2,1.5,0.01,-79893.41057519498
1350,ksqexp,2,2,1.5,0,-359518925.777527
1351,ksqexp,2,2.5,0.5,0.5,-72.24406929953591
1352,ksqexp,2,2.5,0.5,0.1,-681.8431351434145
1353,ksqexp,2,2.5,0.5,0.05,-2932.1747116138326
1354,ksqexp,2,2.5,0.5,0.01,-53930.92735346861
1355,ksqexp,2,2.5,0.5,0,-18093168.353949364
1356,ksqexp,2,2.5,1,0.5,-74.74331697105224
1357,ksqexp,2,2.5,1,0.1,-686.8969450736608
1358,ksqexp,2,2.5,1,0.05,-2951.4104210768255
1359,ksqexp,2,2.5,1,0.01,-41356.80177586562
1360,ksqexp,2,2.5,1,0,-9046502.66394461
1361,ksqexp,2,2.5,1.5,0.5,-76.61644868441964
1362,ksqexp,2,2.5,1.5,0.1,-694.6003385053293
1363,ksqexp,2,2.5,1.5,0.05,-2933.204333096987
1364,ksqexp,2,2.5,1.5,0.01,-34541.42312247583
1365,ksqexp,2,2.5,1.5,0,-6030930.72708521
1366,ksqexp,2,3,0.5,0.5,-72.54358797953049
1367,ksqexp,2,3,0.5,0.1,-632.1798190376762
1368,ksqexp,2,3,0.5,0.05,-2311.411557323082
1369,ksqexp,2,3,0.5,0.01,-31262.326079971965
1370,ksqexp,2,3,0.5,0,-2941115.3963404438
1371,ksqexp,2,3,1,0.5,-75.476225037674
1372,ksqexp,2,3,1,0.1,-600.0026779923351
1373,ksqexp,2,3,1,0.05,-2028.6168230627331
1374,ksqexp,2,3,1,0.01,-27143.666416794127
1375,ksqexp,2,3,1,0,-1470447.59344503
1376,ksqexp,2,3,1.5,0.5,-77.65393625121011
1377,ksqexp,2,3,1.5,0.1,-573.8095161645034
1378,ksqexp,2,3,1.5,0.05,-1852.9096477855155
1379,ksqexp,2,3,1.5,0.01,-24680.87683493144
1380,ksqexp,2,3,1.5,0,-980231.5243041229
1381,ksqexp,2,3.5,0.5,0.5,-72.07807464913434
1382,ksqexp,2,3.5,0.5,0.1,-478.32574956493727
1383,ksqexp,2,3.5,0.5,0.05,-1491.497641446344
1384,ksqexp,2,3.5,0.5,0.01,-28944.16820905693
1385,ksqexp,2,3.5,0.5,0,-2222290.3510121545
1386,ksqexp,2,3.5,1,0.5,-74.9267272093462
1387,ksqexp,2,3.5,1,0.1,-411.3530964210345
1388,ksqexp,2,3.5,1,0.05,-1307.0334346249815
1389,ksqexp,2,3.5,1,0.01,-25933.980353107596
1390,ksqexp,2,3.5,1,0,-1111050.2962657702
1391,ksqexp,2,3.5,1.5,0.5,-77.07356833580143
1392,ksqexp,2,3.5,1.5,0.1,-375.4235445027171
1393,ksqexp,2,3.5,1.5,0.05,-1242.4987895239515
1394,ksqexp,2,3.5,1.5,0.01,-23470.223648514497
1395,ksqexp,2,3.5,1.5,0,-740643.5517983534
1396,ksqexp,2,4,0.5,0.5,-70.80101932435437
1397,ksqexp,2,4,0.5,0.1,-342.1983439089783
1398,ksqexp,2,4,0.5,0.05,-1138.7135881091813
1399,ksqexp,2,4,0.5,0.01,-27623.27384105598
1400,ksqexp,2,4,0.5,0,-2139807.0056002773
1401,ksqexp,2,4,1,0.5,-73.34199198490377
1402,ksqexp,2,4,1,0.1,-294.51815238499967
1403,ksqexp,2,4,1,0.05,-1093.9699871923403
1404,ksqexp,2,4,1,0.01,-23967.416029750446
1405,ksqexp,2,4,1,0,-1069818.9908563513
1406,ksqexp,2,4,1.5,0.5,-75.36618600662943
1407,ksqexp,2,4,1.5,0.1,-278.0602756331922
1408,ksqexp,2,4,1.5,0.05,-1095.6390414424843
1409,ksqexp,2,4,1.5,0.01,-21087.093023063146
1410,ksqexp,2,4,1.5,0,-713162.9280909783
1411,ksqexp,2,6,0.5,0.5,-66.44443750908306
1412,ksqexp,2,6,0.5,0.1,-222.1852763569122
1413,ksqexp,2,6,0.5,0.05,-950.919963642172
1414,ksqexp,2,6,0.5,0.01,-22801.89249177281
1415,ksqexp,2,6,0.5,0,-2114449.19594873
1416,ksqexp,2,6,1,0.5,-69.76240931043733
1417,ksqexp,2,6,1,0.1,-226.23652163646892
1418,ksqexp,2,6,1,0.05,-971.3666418404064
1419,ksqexp,2,6,1,0.01,-19661.152503680627
1420,ksqexp,2,6,1,0,-1057160.3201607617
1421,ksqexp,2,6,1.5,0.5,-72.8476042824665
1422,ksqexp,2,6,1.5,0.1,-232.92383428240495
1423,ksqexp,2,6,1.5,0.05,-981.8188213143429
1424,ksqexp,2,6,1.5,0.01,-17349.227484231986
1425,ksqexp,2,6,1.5,0,-704737.3040188792
1426,ksqexp,2,8,0.5,0.5,-65.46545037435114
1427,ksqexp,2,8,0.5,0.1,-211.2025270881918
1428,ksqexp,2,8,0.5,0.05,-867.7900576437929
1429,ksqexp,2,8,0.5,0.01,-21747.73081277722
1430,ksqexp,2,8,0.5,0,-2113334.851338047
1431,ksqexp,2,8,1,0.5,-70.37752673733273
1432,ksqexp,2,8,1,0.1,-216.11840458534633
1433,ksqexp,2,8,1,0.05,-871.7878242896305
1434,ksqexp,2,8,1,0.01,-19093.504809404138
1435,ksqexp,2,8,1,0,-1056612.5308984467
1436,ksqexp,2,8,1.5,0.5,-74.66414829117548
1437,ksqexp,2,8,1.5,0.1,-220.96192428532032
1438,ksqexp,2,8,1.5,0.05,-880.523136449396
1439,ksqexp,2,8,1.5,0.01,-16968.263563186905
1440,ksqexp,2,8,1.5,0,-704378.3665373157
1441,ksqexp,2,10,0.5,0.5,-65.34480501682464
1442,ksqexp,2,10,0.5,0.1,-197.3809630033822
1443,ksqexp,2,10,0.5,0.05,-797.6429227690004
1444,ksqexp,2,10,0.5,0.01,-21506.672402316883
1445,ksqexp,2,10,0.5,0,-2113163.0453387834
1446,ksqexp,2,10,1,0.5,-71.294705412257
1447,ksqexp,2,10,1,0.1,-201.67922704445124
1448,ksqexp,2,10,1,0.05,-816.9328075213965
1449,ksqexp,2,10,1,0.01,-18979.739139846646
1450,ksqexp,2,10,1,0,-1056532.1606549325
1451,ksqexp,2,10,1.5,0.5,-76.22081848518785
1452,ksqexp,2,10,1.5,0.1,-207.37065866267304
1453,ksqexp,2,10,1.5,0.05,-836.8709574745606
1454,ksqexp,2,10,1.5,0.01,-16897.44518404634
1455,ksqexp,2,10,1.5,0,-704328.4748768418
1456,ksqexp,2,25,0.5,0.5,-65.67930981734057
1457,ksqexp,2,25,0.5,0.1,-174.86000449632823
1458,ksqexp,2,25,0.5,0.05,-732.0960169967518
1459,ksqexp,2,25,0.5,0.01,-21358.872450605373
1460,ksqexp,2,25,0.5,0,-2113117.8124462087
1461,ksqexp,2,25,1,0.5,-73.48134439614441
1462,ksqexp,2,25,1,0.1,-188.80724952551472
1463,ksqexp,2,25,1,0.05,-775.6137254652259
1464,ksqexp,2,25,1,0.01,-18919.560707554814
1465,ksqexp,2,25,1,0,-1056519.4287773115
1466,ksqexp,2,25,1.5,0.5,-79.6297203496945
1467,ksqexp,2,25,1.5,0.1,-199.49111567356206
1468,ksqexp,2,25,1.5,0.05,-808.4744587387894
1469,ksqexp,2,25,1.5,0.01,-16865.30975088449
1470,ksqexp,2,25,1.5,0,-704326.5766679544
1471,ksqexp,2,50,0.5,0.5,-66.79772557151705
1472,ksqexp,2,50,0.5,0.1,-177.64855232328057
1473,ksqexp,2,50,0.5,0.05,-733.0731631900074
1474,ksqexp,2,50,0.5,0.01,-21358.529005356057
1475,ksqexp,2,50,0.5,0,-2113122.6998588606
1476,ksqexp,2,50,1,0.5,-75.29817595311779
1477,ksqexp,2,50,1,0.1,-192.02097240060837
1478,ksqexp,2,50,1,0.05,-777.7926285963322
1479,ksqexp,2,50,1,0.01,-18921.611042215274
1480,ksqexp,2,50,1,0,-1056524.183576721
1481,ksqexp,2,50,1.5,0.5,-81.89729890988265
1482,ksqexp,2,50,1.5,0.1,-202.9050500092393
1483,ksqexp,2,50,1.5,0.05,-811.3225316298523
1484,ksqexp,2,50,1.5,0.01,-16868.191253388253
1485,ksqexp,2,50,1.5,0,-704331.2872627089
1486,ksqexp,2,75,0.5,0.5,-67.3792083852152
1487,ksqexp,2,75,0.5,0.1,-179.11203464388413
1488,ksqexp,2,75,0.5,0.05,-734.6003580088822
1489,ksqexp,2,75,0.5,0.01,-21360.076774269426
1490,ksqexp,2,75,0.5,0,-2113124.2664481117
1491,ksqexp,2,75,1,0.5,-76.00189888113735
1492,ksqexp,2,75,1,0.1,-193.26979588816735
1493,ksqexp,2,75,1,0.05,-779.069236440961
1494,ksqexp,2,75,1,0.01,-18922.896751416
1495,ksqexp,2,75,1,0,-1056525.4794994409
1496,ksqexp,2,75,1.5,0.5,-82.66862982420486
1497,ksqexp,2,75,1.5,0.1,-204.07993380332195
1498,ksqexp,2,75,1.5,0.05,-812.5156070466752
1499,ksqexp,2,75,1.5,0.01,-16869.389879746977
1500,ksqexp,2,75,1.5,0,-704332.4929632503
1501,ksqexp,2,100,0.5,0.5,-67.57890489245963
1502,ksqexp,2,100,0.5,0.1,-179.644560312064
1503,ksqexp,2,100,0.5,0.05,-735.1597985005125
1504,ksqexp,2,100,0.5,0.01,-21360.64537908111
1505,ksqexp,2,100,0.5,0,-2113124.8354436727
1506,ksqexp,2,100,1,0.5,-76.19225600199263
1507,ksqexp,2,100,1,0.1,-193.6133881685977
1508,ksqexp,2,100,1,0.05,-779.4214022878821
1509,ksqexp,2,100,1,0.01,-18923.251748215804
1510,ksqexp,2,100,1,0,-1056525.8346166417
1511,ksqexp,2,100,1.5,0.5,-82.850419518466
1512,ksqexp,2,100,1.5,0.1,-204.35762957902648
1513,ksqexp,2,100,1.5,0.05,-812.7978741175028
1514,ksqexp,2,100,1.5,0.01,-16869.673640548608
1515,ksqexp,2,100,1.5,0,-704332.7767876645
1516,ksqexp,2,150,0.5,0.5,-67.63909549893697
1517,ksqexp,2,150,0.5,0.1,-179.81633425704945
1518,ksqexp,2,150,0.5,0.05,-735.3410721556812
1519,ksqexp,2,150,0.5,0.01,-21360.82990183829
1520,ksqexp,2,150,0.5,0,-2113125.020104158
1521,ksqexp,2,150,1,0.5,-76.2415037864189
1522,ksqexp,2,150,1,0.1,-193.70707434454067
1523,ksqexp,2,150,1,0.05,-779.5176708292812
1524,ksqexp,2,150,1,0.01,-18923.348871388185
1525,ksqexp,2,150,1,0,-1056525.931775731
1526,ksqexp,2,150,1.5,0.5,-82.89208579894954
1527,ksqexp,2,150,1.5,0.1,-204.42399645589765
1528,ksqexp,2,150,1.5,0.05,-812.865452854199
1529,ksqexp,2,150,1.5,0.01,-16869.741615886345
1530,ksqexp,2,150,1.5,0,-704332.844779622
1531,ksqexp,2,200,0.5,0.5,-67.64029436586692
1532,ksqexp,2,200,0.5,0.1,-179.81983323894784
1533,ksqexp,2,200,0.5,0.05,-735.3447703395182
1534,ksqexp,2,200,0.5,0.01,-21360.833668262065
1535,ksqexp,2,200,0.5,0,-2113125.023873476
1536,ksqexp,2,200,1,0.5,-76.24243876972389
1537,ksqexp,2,200,1,0.1,-193.70889098723106
1538,ksqexp,2,200,1,0.05,-779.5195394860017
1539,ksqexp,2,200,1,0.01,-18923.350757275526
1540,ksqexp,2,200,1,0,-1056525.9336623428
1541,ksqexp,2,200,1.5,0.5,-82.89284132584321
1542,ksqexp,2,200,1.5,0.1,-204.42522401516766
1543,ksqexp,2,200,1.5,0.05,-812.8667038871464
1544,ksqexp,2,200,1.5,0.01,-16869.742874607124
1545,ksqexp,2,200,1.5,0,-704332.846038665
1546,ksqexp,2,250,0.5,0.5,-67.64029943520119
1547,ksqexp,2,250,0.5,0.1,-179.8198480412411
1548,ksqexp,2,250,0.5,0.05,-735.3447859850438
1549,ksqexp,2,250,0.5,0.01,-21360.833684196463
1550,ksqexp,2,250,0.5,0,-2113125.0238894224
1551,ksqexp,2,250,1,0.5,-76.2424427192545
1552,ksqexp,2,250,1,0.1,-193.7088986646438
1553,ksqexp,2,250,1,0.05,-779.5195473834161
1554,ksqexp,2,250,1,0.01,-18923.35076524582
1555,ksqexp,2,250,1,0,-1056525.9336703161
1556,ksqexp,2,250,1.5,0.5,-82.89284451407656
1557,ksqexp,2,250,1.5,0.1,-204.42522919770576
1558,ksqexp,2,250,1.5,0.05,-812.8667091688897
1559,ksqexp,2,250,1.5,0.01,-16869.742879921356
1560,ksqexp,2,250,1.5,0,-704332.8460439806
1561,ksqexp,2,500,0.5,0.5,-67.64029943968556
1562,ksqexp,2,500,0.5,0.1,-179.81984805433532
1563,ksqexp,2,500,0.5,0.05,-735.3447859988839
1564,ksqexp,2,500,0.5,0.01,-21360.833684210556
1565,ksqexp,2,500,0.5,0,-2113125.0238894364
1566,ksqexp,2,500,1,0.5,-76.24244272274827
1567,ksqexp,2,500,1,0.1,-193.7088986714353
1568,ksqexp,2,500,1,0.05,-779.5195473904023
1569,ksqexp,2,500,1,0.01,-18923.35076525287
1570,ksqexp,2,500,1,0,-1056525.933670323
1571,ksqexp,2,500,1.5,0.5,-82.89284451689687
1572,ksqexp,2,500,1.5,0.1,-204.42522920229024
