pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,numtotal_2nd_additional,numtotal_recommended_vax,numtotal_vax_interest,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,proptotal_2nd_additional,proptotal_recommended_vax,proptotal_vax_interest
35,Ontario,Ontario,2024-06-30,m,12–17,381369.0,,,,,2581.0,22508.0,73.6,,,,,0.5,4.3
35,Ontario,Ontario,2024-06-30,m,18–29,1090866.0,,,,,6817.0,42283.0,76.7,,,,,0.5,3
35,Ontario,Ontario,2024-06-30,m,30–39,960825.0,,,,,8652.0,67285.0,83.1,,,,,0.7,5.8
35,Ontario,Ontario,2024-06-30,m,40–49,837564.0,,,,,8913.0,77175.0,88.4,,,,,0.9,8.1
35,Ontario,Ontario,2024-06-30,m,50–59,864296.0,,,,,13123.0,119722.0,89.5,,,,,1.4,12.4
35,Ontario,Ontario,2024-06-30,m,60–69,883906.0,,,,,41097.0,254038.0,95.2,,,,,4.4,27.4
35,Ontario,Ontario,2024-06-30,m,70–79,582738.0,,,,,67808.0,279767.0,98.5,,,,,11.5,47.3
35,Ontario,Ontario,2024-06-30,m,80+,292860.0,,,,,43676.0,158858.0,>=99,,,,,15,54.7
35,Ontario,Ontario,2024-06-30,m,All ages,6148174.0,,,,,196688.0,1052544.0,79.2,,,,,2.5,13.6
35,Ontario,Ontario,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,m,Unknown,1390.0,,,,,98.0,618.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,0–4,17.0,,,,,,3.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,05–11,78.0,,,,,3.0,11.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,12–17,578.0,,,,,10.0,68.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,18–29,2851.0,,,,,102.0,458.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,30–39,1606.0,,,,,86.0,411.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,40–49,605.0,,,,,36.0,156.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,50–59,359.0,,,,,15.0,79.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,60–69,275.0,,,,,16.0,78.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,70–79,207.0,,,,,24.0,101.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,80+,149.0,,,,,13.0,73.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,All ages,6729.0,,,,,306.0,1439.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,Not reported,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Other,Unknown,4.0,,,,,1.0,1.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,0–4,29.0,,,,,6.0,15.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,05–11,541.0,,,,,4.0,50.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,12–17,709.0,,,,,7.0,42.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,18–29,4083.0,,,,,78.0,416.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,30–39,3405.0,,,,,56.0,487.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,40–49,2501.0,,,,,33.0,319.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,50–59,2162.0,,,,,46.0,378.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,60–69,1768.0,,,,,100.0,517.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,70–79,925.0,,,,,122.0,403.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,80+,1938.0,,,,,283.0,821.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,All ages,18511.0,,,,,736.0,3460.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,Not reported,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Unknown,Unknown,450.0,,,,,1.0,12.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,0–4,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,05–11,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,12–17,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,18–29,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,30–39,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,40–49,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,50–59,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,60–69,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,70–79,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,80+,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,All ages,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,Not reported,0.0,,,,,,0.0,na,,,,,na,na
35,Ontario,Ontario,2024-06-30,Not reported,Unknown,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,All sexes,0–4,7926.0,,,,,1343.0,4190.0,9.4,,,,,1.6,5
46,Manitoba,Manitoba,2024-06-30,All sexes,05–11,56679.0,,,,,1216.0,8340.0,44.5,,,,,1,6.6
46,Manitoba,Manitoba,2024-06-30,All sexes,12–17,82222.0,,,,,890.0,7090.0,77.4,,,,,0.8,6.7
46,Manitoba,Manitoba,2024-06-30,All sexes,18–29,200636.0,,,,,1547.0,12805.0,78.4,,,,,0.6,5
46,Manitoba,Manitoba,2024-06-30,All sexes,30–39,173105.0,,,,,1868.0,18769.0,84.9,,,,,0.9,9.2
46,Manitoba,Manitoba,2024-06-30,All sexes,40–49,160275.0,,,,,2068.0,22236.0,89,,,,,1.1,12.4
46,Manitoba,Manitoba,2024-06-30,All sexes,50–59,147406.0,,,,,3211.0,32298.0,89.8,,,,,2,19.7
46,Manitoba,Manitoba,2024-06-30,All sexes,60–69,155364.0,,,,,7552.0,63361.0,93.2,,,,,4.5,38
46,Manitoba,Manitoba,2024-06-30,All sexes,70–79,106875.0,,,,,9673.0,61964.0,98.8,,,,,8.9,57.3
46,Manitoba,Manitoba,2024-06-30,All sexes,80+,58134.0,,,,,9037.0,37767.0,>=99,,,,,15.4,64.5
46,Manitoba,Manitoba,2024-06-30,All sexes,All ages,1148660.0,,,,,38407.0,268823.0,79,,,,,2.6,18.5
46,Manitoba,Manitoba,2024-06-30,All sexes,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,All sexes,Unknown,38.0,,,,,2.0,3.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,f,0–4,3875.0,,,,,652.0,2035.0,9.4,,,,,1.6,4.9
46,Manitoba,Manitoba,2024-06-30,f,05–11,27637.0,,,,,554.0,4097.0,45,,,,,0.9,6.7
46,Manitoba,Manitoba,2024-06-30,f,12–17,40480.0,,,,,443.0,3529.0,78.6,,,,,0.9,6.9
46,Manitoba,Manitoba,2024-06-30,f,18–29,96847.0,,,,,963.0,7659.0,81.4,,,,,0.8,6.4
46,Manitoba,Manitoba,2024-06-30,f,30–39,86278.0,,,,,1038.0,10763.0,87.2,,,,,1,10.9
46,Manitoba,Manitoba,2024-06-30,f,40–49,80826.0,,,,,1176.0,12567.0,91.2,,,,,1.3,14.2
46,Manitoba,Manitoba,2024-06-30,f,50–59,74345.0,,,,,1763.0,18019.0,90.4,,,,,2.1,21.9
46,Manitoba,Manitoba,2024-06-30,f,60–69,79449.0,,,,,4151.0,34373.0,94.4,,,,,4.9,40.8
46,Manitoba,Manitoba,2024-06-30,f,70–79,56936.0,,,,,5335.0,33009.0,>=99,,,,,9.3,57.8
46,Manitoba,Manitoba,2024-06-30,f,80+,34728.0,,,,,5859.0,22541.0,98.2,,,,,16.6,63.7
46,Manitoba,Manitoba,2024-06-30,f,All ages,581409.0,,,,,21935.0,148594.0,80.8,,,,,3,20.6
46,Manitoba,Manitoba,2024-06-30,f,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,f,Unknown,8.0,,,,,1.0,2.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,m,0–4,4050.0,,,,,691.0,2154.0,9.5,,,,,1.6,5.1
46,Manitoba,Manitoba,2024-06-30,m,05–11,29036.0,,,,,662.0,4243.0,44.2,,,,,1,6.5
46,Manitoba,Manitoba,2024-06-30,m,12–17,41719.0,,,,,447.0,3557.0,76.3,,,,,0.8,6.5
46,Manitoba,Manitoba,2024-06-30,m,18–29,103128.0,,,,,583.0,5136.0,75.2,,,,,0.4,3.7
46,Manitoba,Manitoba,2024-06-30,m,30–39,86537.0,,,,,830.0,8003.0,82.4,,,,,0.8,7.6
46,Manitoba,Manitoba,2024-06-30,m,40–49,79322.0,,,,,892.0,9665.0,86.8,,,,,1,10.6
46,Manitoba,Manitoba,2024-06-30,m,50–59,72993.0,,,,,1448.0,14277.0,89.1,,,,,1.8,17.4
46,Manitoba,Manitoba,2024-06-30,m,60–69,75844.0,,,,,3401.0,28988.0,92,,,,,4.1,35.2
46,Manitoba,Manitoba,2024-06-30,m,70–79,49905.0,,,,,4338.0,28955.0,97.8,,,,,8.5,56.7
46,Manitoba,Manitoba,2024-06-30,m,80+,23399.0,,,,,3178.0,15226.0,>=99,,,,,13.7,65.8
46,Manitoba,Manitoba,2024-06-30,m,All ages,565948.0,,,,,16470.0,120204.0,77,,,,,2.2,16.4
46,Manitoba,Manitoba,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,m,Unknown,15.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,0–4,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,05–11,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,12–17,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,18–29,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,30–39,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,40–49,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,50–59,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,60–69,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,70–79,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,80+,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,All ages,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Other,Unknown,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,0–4,1.0,,,,,,1.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,05–11,6.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,12–17,23.0,,,,,,4.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,18–29,661.0,,,,,1.0,10.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,30–39,290.0,,,,,,3.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,40–49,127.0,,,,,,4.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,50–59,68.0,,,,,,2.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,60–69,71.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,70–79,34.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,80+,7.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,All ages,1303.0,,,,,2.0,25.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Unknown,Unknown,15.0,,,,,1.0,1.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,0–4,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,05–11,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,12–17,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,18–29,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,30–39,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,40–49,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,50–59,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,60–69,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,70–79,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,80+,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,All ages,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,Not reported,0.0,,,,,,0.0,na,,,,,na,na
46,Manitoba,Manitoba,2024-06-30,Not reported,Unknown,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,0–4,10131.0,,,,,1636.0,6081.0,14.4,,,,,2.3,8.6
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,05–11,46872.0,,,,,931.0,8550.0,41.7,,,,,0.8,7.6
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,12–17,70174.0,,,,,492.0,7034.0,74.7,,,,,0.5,7.5
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,18–29,154421.0,,,,,1165.0,11380.0,84.4,,,,,0.6,6.2
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,30–39,147505.0,,,,,1580.0,17623.0,85.3,,,,,0.9,10.2
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,40–49,138730.0,,,,,1398.0,19633.0,89.4,,,,,0.9,12.7
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,50–59,120101.0,,,,,1606.0,24945.0,89.8,,,,,1.2,18.6
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,60–69,137806.0,,,,,4490.0,51383.0,94.3,,,,,3.1,35.2
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,70–79,93951.0,,,,,6395.0,48707.0,>=99,,,,,7.1,54.1
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,80+,66793.0,,,,,7688.0,33454.0,>=99,,,,,14.9,65
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,All ages,987877.0,,,,,27641.0,229273.0,81.7,,,,,2.3,19
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,All sexes,Unknown,1393.0,,,,,260.0,483.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,f,0–4,4919.0,,,,,790.0,2987.0,14.3,,,,,2.3,8.7
47,Saskatchewan,Saskatchewan,2024-06-30,f,05–11,23056.0,,,,,464.0,4227.0,42.2,,,,,0.8,7.7
47,Saskatchewan,Saskatchewan,2024-06-30,f,12–17,34363.0,,,,,244.0,3506.0,75.7,,,,,0.5,7.7
47,Saskatchewan,Saskatchewan,2024-06-30,f,18–29,75907.0,,,,,743.0,6981.0,86.9,,,,,0.9,8
47,Saskatchewan,Saskatchewan,2024-06-30,f,30–39,73482.0,,,,,940.0,10356.0,86.4,,,,,1.1,12.2
47,Saskatchewan,Saskatchewan,2024-06-30,f,40–49,69070.0,,,,,756.0,11133.0,91,,,,,1,14.7
47,Saskatchewan,Saskatchewan,2024-06-30,f,50–59,60058.0,,,,,844.0,14059.0,90,,,,,1.3,21.1
47,Saskatchewan,Saskatchewan,2024-06-30,f,60–69,69692.0,,,,,2516.0,27890.0,94.9,,,,,3.4,38
47,Saskatchewan,Saskatchewan,2024-06-30,f,70–79,47883.0,,,,,3445.0,25304.0,>=99,,,,,7.4,54.7
47,Saskatchewan,Saskatchewan,2024-06-30,f,80+,38894.0,,,,,5002.0,19640.0,>=99,,,,,16.1,63.3
47,Saskatchewan,Saskatchewan,2024-06-30,f,All ages,497329.0,,,,,15744.0,126083.0,82.9,,,,,2.6,21
47,Saskatchewan,Saskatchewan,2024-06-30,f,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,f,Unknown,5.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,m,0–4,5196.0,,,,,840.0,3083.0,14.4,,,,,2.3,8.6
47,Saskatchewan,Saskatchewan,2024-06-30,m,05–11,23740.0,,,,,445.0,4301.0,41.2,,,,,0.8,7.5
47,Saskatchewan,Saskatchewan,2024-06-30,m,12–17,35697.0,,,,,214.0,3487.0,73.6,,,,,0.4,7.2
47,Saskatchewan,Saskatchewan,2024-06-30,m,18–29,78188.0,,,,,398.0,4365.0,81.8,,,,,0.4,4.6
47,Saskatchewan,Saskatchewan,2024-06-30,m,30–39,73709.0,,,,,640.0,7256.0,83.8,,,,,0.7,8.2
47,Saskatchewan,Saskatchewan,2024-06-30,m,40–49,69395.0,,,,,636.0,8488.0,87.6,,,,,0.8,10.7
47,Saskatchewan,Saskatchewan,2024-06-30,m,50–59,59794.0,,,,,735.0,10853.0,89.1,,,,,1.1,16.2
47,Saskatchewan,Saskatchewan,2024-06-30,m,60–69,67873.0,,,,,1954.0,23437.0,93.3,,,,,2.7,32.2
47,Saskatchewan,Saskatchewan,2024-06-30,m,70–79,45924.0,,,,,2924.0,23350.0,>=99,,,,,6.7,53.3
47,Saskatchewan,Saskatchewan,2024-06-30,m,80+,27852.0,,,,,2686.0,13808.0,>=99,,,,,13.1,67.6
47,Saskatchewan,Saskatchewan,2024-06-30,m,All ages,487368.0,,,,,11472.0,102428.0,80,,,,,1.9,16.8
47,Saskatchewan,Saskatchewan,2024-06-30,m,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,m,Unknown,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,0–4,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,05–11,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,12–17,5.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,18–29,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,30–39,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,40–49,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,50–59,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,60–69,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,70–79,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,80+,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,All ages,5.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Other,Unknown,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,0–4,16.0,,,,,6.0,11.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,05–11,76.0,,,,,22.0,22.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,12–17,109.0,,,,,34.0,41.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,18–29,326.0,,,,,24.0,34.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,30–39,314.0,,,,,,11.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,40–49,265.0,,,,,6.0,12.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,50–59,249.0,,,,,27.0,33.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,60–69,241.0,,,,,20.0,56.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,70–79,144.0,,,,,26.0,53.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,80+,47.0,,,,,,6.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,All ages,3175.0,,,,,425.0,762.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Unknown,Unknown,1388.0,,,,,260.0,483.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,0–4,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,05–11,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,12–17,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,18–29,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,30–39,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,40–49,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,50–59,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,60–69,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,70–79,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,80+,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,All ages,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,Not reported,0.0,,,,,,0.0,na,,,,,na,na
47,Saskatchewan,Saskatchewan,2024-06-30,Not reported,Unknown,0.0,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,All sexes,0–4,,,,,,2934.0,16295.0,na,,,,,1.1,6.3
48,Alberta,Alberta,2024-06-30,All sexes,05–11,,,,,,2001.0,25790.0,na,,,,,0.5,6.3
48,Alberta,Alberta,2024-06-30,All sexes,12–17,,,,,,1943.0,23994.0,na,,,,,0.6,6.9
48,Alberta,Alberta,2024-06-30,All sexes,18–29,,,,,,4969.0,42750.0,na,,,,,0.7,5.9
48,Alberta,Alberta,2024-06-30,All sexes,30–39,,,,,,6651.0,69681.0,na,,,,,0.9,9.3
48,Alberta,Alberta,2024-06-30,All sexes,40–49,,,,,,6476.0,76329.0,na,,,,,1,11.6
48,Alberta,Alberta,2024-06-30,All sexes,50–59,,,,,,8559.0,101813.0,na,,,,,1.5,18.4
48,Alberta,Alberta,2024-06-30,All sexes,60–69,,,,,,20189.0,181382.0,na,,,,,3.8,34.4
48,Alberta,Alberta,2024-06-30,All sexes,70–79,,,,,,24732.0,156199.0,na,,,,,8,50.7
48,Alberta,Alberta,2024-06-30,All sexes,80+,,,,,,24886.0,91448.0,na,,,,,16.2,59.7
48,Alberta,Alberta,2024-06-30,All sexes,All ages,,,,,,103340.0,785681.0,na,,,,,2.2,16.7
48,Alberta,Alberta,2024-06-30,All sexes,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,All sexes,Unknown,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,f,0–4,,,,,,1461.0,8002.0,na,,,,,1.2,6.4
48,Alberta,Alberta,2024-06-30,f,05–11,,,,,,980.0,12648.0,na,,,,,0.5,6.3
48,Alberta,Alberta,2024-06-30,f,12–17,,,,,,980.0,12080.0,na,,,,,0.6,7.2
48,Alberta,Alberta,2024-06-30,f,18–29,,,,,,3066.0,25577.0,na,,,,,0.9,7.2
48,Alberta,Alberta,2024-06-30,f,30–39,,,,,,3807.0,39843.0,na,,,,,1,10.8
48,Alberta,Alberta,2024-06-30,f,40–49,,,,,,3577.0,42429.0,na,,,,,1.1,13.1
48,Alberta,Alberta,2024-06-30,f,50–59,,,,,,4772.0,56202.0,na,,,,,1.7,20.5
48,Alberta,Alberta,2024-06-30,f,60–69,,,,,,11106.0,96587.0,na,,,,,4.2,36.3
48,Alberta,Alberta,2024-06-30,f,70–79,,,,,,13416.0,81331.0,na,,,,,8.4,50.9
48,Alberta,Alberta,2024-06-30,f,80+,,,,,,16314.0,52871.0,na,,,,,18.3,59.2
48,Alberta,Alberta,2024-06-30,f,All ages,,,,,,59479.0,427570.0,na,,,,,2.6,18.3
48,Alberta,Alberta,2024-06-30,f,Not reported,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,f,Unknown,,,,,,,0.0,na,,,,,na,na
48,Alberta,Alberta,2024-06-30,m,0–4,,,,,,1473.0,8292.0,na,,,,,1.1,6.3
48,Alberta,Alberta,2024-06-30,m,05–11,,,,,,1021.0,13142.0,na,,,,,0.5,6.2
48,Alberta,Alberta,2024-06-30,m,12–17,,,,,,963.0,11906.0,na,,,,,0.5,6.7
48,Alberta,Alberta,2024-06-30,m,18–29,,,,,,1899.0,17147.0,na,,,,,0.5,4.6
48,Alberta,Alberta,2024-06-30,m,30–39,,,,,,2844.0,29819.0,na,,,,,0.8,7.9
48,Alberta,Alberta,2024-06-30,m,40–49,,,,,,2899.0,33884.0,na,,,,,0.9,10.1
48,Alberta,Alberta,2024-06-30,m,50–59,,,,,,3787.0,45581.0,na,,,,,1.4,16.4
48,Alberta,Alberta,2024-06-30,m,60–69,,,,,,9081.0,84770.0,na,,,,,3.5,32.4
48,Alberta,Alberta,2024-06-30,m,70–79,,,,,,11315.0,74858.0,na,,,,,7.6,50.6
48,Alberta,Alberta,2024-06-30,m,80+,,,,,,8571.0,38575.0,na,,,,,13.4,60.4
48,Alberta,Alberta,2024-06-30,m,All ages,,,,,,43853.0,357974.0,na,,,,,1.9,15.1
